id;es;en
Q103964993;El fratin mi ynginiero;El fratin mi ynginiero
Q103966219;Architetti e ingegneri militari italiani all'estero dal XV al XVIII secolo;Architetti e ingegneri militari italiani all'estero dal XV al XVIII secolo
Q104035356;O livro das suspeições: o que fazer quando sabemos que Moro era parcial e suspeito?;O Livro das Suspeições: O que fazer quando sabemos que Moro era parcial e suspeito?
Q104057118;Museu Valencià d'Etnologia;Museu Valencià d'Etnologia
Q104100107;Lichenological Contributions in Honour of Jack Elix;Lichenological Contributions in Honour of Jack Elix
Q104127436;The Iceman: a Wim Hof story;The Iceman: a Wim Hof story
Q104187661;Dooku: Jedi Lost;Dooku: Jedi Lost
Q104214680;Vietato smettere di sognare;Vietato smettere di sognare
Q104218801;Cuarenta historias para una cuarentena: reflexiones históricas sobre epidemias y salud global;Cuarenta historias para una cuarentena: reflexiones históricas sobre epidemias y salud global
Q104438567;Entre el feudalismo y el Islam: Umar ibn Hafsun en los historiadores, en las fuentes y en la historia;Entre el feudalismo y el Islam: Umar ibn Hafsun en los historiadores, en las fuentes y en la historia
Q104456726;Historia de la insigne Ciudad de Segovia y compendio de las historias de Castilla;Historia de la insigne Ciudad de Segovia y compendio de las historias de Castilla
Q104461331;Con l'animo sospeso;Con l'animo sospeso
Q104530058;Gaçeta y nuevas de la Corte de España;Gaçeta y nuevas de la Corte de España
Q104536467;Arqueología Judía Medieval en la Península Ibérica. Balance y Perspectivas;Arqueología Judía Medieval en la Península Ibérica. Balance y Perspectivas
Q1053942;Los siete hábitos de la gente altamente efectiva;The 7 Habits of Highly Effective People
Q1062601;Shōnen Rival;Monthly Shōnen Rival
Q1066598;La sociedad abierta y sus enemigos;The Open Society and Its Enemies
Q1068344;Quemando cromo;Burning Chrome
Q10539072;Jag kan om jag vill;Jag kan om jag vill
Q106497984;La identitat narrativa valenciana en el segle XX;La identitat narrativa valenciana en el segle XX
Q106497985;Arquitectura y Urbanismo Valenciano En El Franquismo (1939-1975);Arquitectura y Urbanismo Valenciano En El Franquismo (1939-1975)
Q106506701;Viaje Al Centro De Un Agujero Negro;Viaje Al Centro De Un Agujero Negro
Q106506706;Adonisíada i després;Adonisíada i després
Q106506705;Enric Valor, memòries;Enric Valor, memòries
Q106506711;Somnis de Valparaiso;Somnis de Valparaiso
Q106506708;Rondalles i altres veritats;Rondalles i altres veritats
Q106506714;Teoría De La Justicia;Teoría De La Justicia
Q106506712;La Taxidermista d'Emocions;La Taxidermista d'Emocions
Q106506717;València. Els habitants del riu;València. Els habitants del riu
Q106506722;El treball domèstic femení a la València del segle XVII;El treball domèstic femení a la València del segle XVII
Q106506720;Vicente Aguilera Cerni y El Arte Español Contemporáneo;Vicente Aguilera Cerni y El Arte Español Contemporáneo
Q106506726;Especies Urbanas;Especies Urbanas
Q106506731;Els fantàstics 70 (1969-1974);Els fantàstics 70 (1969-1974)
Q106506734;La música popular;La música popular
Q106506732;Poesia i música valenciana per a cor de veus blanques;Poesia i música valenciana per a cor de veus blanques
Q106506733;La literatura valenciana en les festes de sant Vicent Ferrer (1755);La literatura valenciana en les festes de sant Vicent Ferrer (1755)
Q106506739;Josep Piera. Poesia completa. 1971-2018;Josep Piera. Poesia completa. 1971-2018
Q106506736;Els comtes de Bunyol (Segles XVI-XVII);Els comtes de Bunyol (Segles XVI-XVII)
Q106506742;Poder Y Representación En La Figura De Alfonso El Magnánimo (1416-1458);Poder Y Representación En La Figura De Alfonso El Magnánimo (1416-1458)
Q106506741;L'educació;L'educació
Q106506746;Memorias De Un Viaje A Italia;Memorias De Un Viaje A Italia
Q106506744;Vicent Andrés Estellés. Primera Soledad;Vicent Andrés Estellés. Primera Soledad
Q106506745;Arte Valenciano En El Franquismo (1939-1975);Arte Valenciano En El Franquismo (1939-1975)
Q10540395;Johan Lindegrens koralbok;Johan Lindegrens koralbok
Q10548018;Koralbok till Nya psalmer;Koralbok till Nya psalmer
Q10585535;Mimmi får en farfar;Mimi Gets a Grandpa
Q10585537;Mimmi och kexfabriken;Mimi and the Biscuit Factory
Q10590665;Musik till Frälsningsarméns sångbok 1907;Musik till Frälsningsarméns sångbok 1907
Q10603986;Nu ska vi sjunga;Nu ska vi sjunga
Q10604286;Nya Stridssånger;Nya Stridssånger
Q106833819;Profile literare;Profile literare
Q106835593;La China del Siglo XXI;China in the 21st Century
Q106835936;Michael Portillo: The Future of the Right;Michael Portillo: The Future of the Right
Q106506747;La batalla per la sanitat valenciana;La batalla per la sanitat valenciana
Q106507173;La marina mercant de Cadaqués;La marina mercant de Cadaqués
Q106580685;Matrimonios morganáticos famosos;Famous morganatic marriages
Q106601477;L’office du juge;L’office du juge
Q106603382;Die Abstiegsgesellschaft;Die Abstiegsgesellschaft
Q106608426;Peregrinations d'une paria, tomo II;Peregrinations d'une paria, tome II
Q106628766;Life in Colour (Libro);Life in Colour: How Animals See the World
Q106629329;Historia jurídica del Patrimonio Real;Legal history of the Royal Heritage
Q106629343;Estudios historico-legales acerca de los Derechos de los Reyes de España: sobre los bienes comprendidos bajo el Real Patrimonio;Estudios historico-legales acerca de los Derechos de los Reyes de España: sobre los bienes comprendidos bajo el Real Patrimonio
Q106713743;Zaumnaya gníga / Libro transracional;Zaumnaya gníga / Libro transracional
Q106731047;Python Fluente;Fluent Python
Q106773814;Rop det ut;Rop det ut
Q106782531;Compendio de psicología freudiana;A Primer of Freudian Psychology
Q10606692;Octante trois psaumes de David;Octante trois psaumes de David
Q10631699;Pilgrimssånger;Pilgrimssånger
Q10634722;Plugghästen Sune;Plugghästen Sune
Q10638462;Praxis Pietatis Melica;Praxis Pietatis Melica
Q10641451;Psalmisten;Psalmisten
Q10656154;Roberta Karlsson och kungen;Roberta Karlsson och kungen
Q10657204;Rostockerhandboken;Rostockerhandboken
Q10660020;Sagan om Sune;Sagan om Sune
Q10668554;Sionstoner;Sionstoner
Q10669345;Självklart, Sune;Självklart, Sune
Q10670935;Skämtaren Sune;Skämtaren Sune
Q10671758;Släkten är värst, Sune;Släkten är värst, Sune
Q10675676;Spik och panik, Sune;Spik och panik, Sune
Q10680666;Stockholms söndagsskolförenings sångbok;Stockholms söndagsskolförenings sångbok
Q10683875;Sune börjar tvåan;Sune börjar tvåan
Q10683878;Sune och Mamma Mysko;Sune och Mamma Mysko
Q10683879;Sune och Tant Tonåring;Sune och Tant Tonåring
Q10683876;Sune i Grekland;Sune i Grekland
Q10683883;Sune och klantpappan;Sune och klantpappan
Q10683880;Sune och Svarta Mannen;Sune och Svarta Mannen
Q10683884;Sune och syster vampyr;Sune och syster vampyr
Q105295377;A memoir of Her Royal Highness Princess Mary Adelaide Duchess of Teck;A memoir of Her Royal Highness Princess Mary Adelaide Duchess of Teck
Q105299058;Diccionari Francés-Occitan Rapin;Diccionari Francés-Occitan Rapin
Q105301359;Trofeo heroico;Trofeo heroico
Q105319200;The New Climate War;The New Climate War
Q105337362;Tot en Un Serras;Tot en Un Serras
Q105359040;Lexique descriptif occitan-français du vivaro-alpin au nord du Velay et du Vivarais;Lexique descriptif occitan-français du vivaro-alpin au nord du Velay et du Vivarais
Q105359093;Atau que’s ditz diccionari;Atau que’s ditz diccionari
Q105394262;Mehrgarh;Mehrgarh. Neolithic Period - Seasons 1997-2000 - Pakistan
Q105441072;La construcción del sexo: cuerpo y género desde los griegos hasta Freud;Making sex: body and gender from the Greeks to Freud
Q105513902;Atlante español;Atlante español
Q105550926;Nindowari;Nindowari, Pakistan. The Kulli culture: its origin and its relations with the Indus civilization
Q105564062;El mito del desencanto: magia, modernidad y el nacimiento de las ciencias humanas;The Myth of Disenchantment
Q105580972;The life and times of Queen Adelaide;The life and times of Queen Adelaide
Q105626259;Seis siglos de poesía española escrita por mujeres;Seis siglos de poesía española escrita por mujeres
Q105682440;El voto ponderado;The weighted vote
Q105701654;L'etern retorn;L'etern retorn
Q105701662;Entre cendra i foc. Poemes dedicats al Moviment Popular Rifeny (Hirak Rif);Entre cendra i foc. Poemes dedicats al Moviment Popular Rifeny (Hirak Rif)
Q105730427;All American Boys;All American Boys
Q105745272;Le Medici;Le Medici
Q105834632;Diccionari occitan-francés Per Noste;Diccionari occitan-francés Per Noste
Q105940427;Una educación estética en la era de la globalización;An aesthetic education in the era of globalization
Q105959293;Derecho Internacional, Comunidad y Unión Europea;International Law, Community and European Union
Q105962430;When Harry Became Sally: Responding to the Transgender Moment;When Harry Became Sally: Responding to the Transgender Moment
Q105991891;Resiliencia y desarrollo ecológico humano;Resiliencia y desarrollo ecológico humano
Q106040082;Etiquetas de la casa de Austria;Etiquetas de la casa de Austria
Q106040468;Historia de la insigne orden del Toisón de Oro;Historia de la insigne orden del Toisón de Oro
Q106041939;Guía práctica del diplomático español;Guía práctica del diplomático español
Q106066631;El título grande y el blasón de España;El título grande y el blasón de España
Q106079975;Clubs históricos de España;Clubs históricos de España
Q106086809;El jardín de bronce;El jardín de bronce
Q106094646;Young Dragon Age;Young Dragon Age
Q106103382;Príncipes del Yen;Princes of the Yen
Q106136122;Dizionario italiano occitano, occitano italiano Lamuela;Dizionario italiano occitano, occitano italiano Lamuela
Q106140597;Recueil du parlár levensán;Recueil du parlár levensán
Q106140842;Dictionnaire français-provençal;Dictionnaire français-provençal
Q106144149;Primer Tiempo;Primer Tiempo
Q106208940;Livro: Constituição Brasileira de 1934;Livro: Constituição Brasileira de 1934
Q106223234;Tot per tres Reydy;Tot per tres Reydy
Q106223457;Diccionarelet occitan-francés français-occitan Lelièvre;Diccionarelet occitan-francés français-occitan Lelièvre
Q106223691;Diccionari occità provençal-català Bezsonoff;Diccionari occità provençal-català Bezsonoff
Q106239024;Petit lexique français-gascon Aymard;Petit lexique français-gascon Aymard
Q106239169;Dictionnaire normatif limousin-français Gonfroy;Dictionnaire normatif limousin-français Gonfroy
Q106239314;Lexique Français - Occitan Barthe;Lexique Français - Occitan Barthe
Q106239373;Lexique Occitan - Français Barthe;Lexique Occitan - Français Barthe
Q106268313;Gramàtica catalana embellida amb dos ortografies;Gramàtica catalana embellida amb dos ortografies
Q106283795;Astérix tras las huellas del grifo;Asterix and the Griffin
Q106285332;Interiores imperiales: la cultura decorativa de la corte vienesa en el siglo XIX y la reforma vienesa de las artes aplicadas;Imperial interiors: the living culture of the Viennese court in the 19th century and the Viennese applied arts reform
Q106302315;El Reino Unido en Europa;The United Kingdom in Europe
Q106322817;La Chata. La infanta Isabel de Borbón y la corona de España.;La Chata. La infanta Isabel de Borbón y la corona de España.
Q106352013;Les alqueries de Picanya des de l'inici del senyoriu fins al Nou Règim;Les alqueries de Picanya des de l'inici del senyoriu fins al Nou Règim
Q106354408;Sildigregn;Sildigregn
Q106368323;Holbein der jüngere;Holbein der jüngere
Q106390406;The ex-Kaiser in exile;The ex-Kaiser in exile
Q106394451;Ejércitos de guerra de Rusia en Ucrania;Armies of Russia's War in Ukraine
Q106406250;Nouveau Dictionnaire Général Français - Auvergnat Bonnaud;Nouveau Dictionnaire Général Français - Auvergnat Bonnaud
Q106407347;La Orden Constantiniana de San Jorge y las familias Ángelo, Farnesio y Borbón que la rigieron;La Orden Constantiniana de San Jorge y las familias Ángelo, Farnesio y Borbón que la rigieron
Q106418926;At the Court of His Catholic Majesty;At the Court of His Catholic Majesty
Q106436273;Arroz tres delicias: sexo, raza y género;Three delights rice: sex, race and gender
Q106464729;Cuando todo pase;Cuando todo pase
Q106494104;Diccionario Vasco-Español-Francés;Diccionario Vasco-Español-Francés / Dictionnaire basque-espagnol-français
Q106497986;El Cost Humà De La Repressió Al País Valencià (1936-1956);El Cost Humà De La Repressió Al País Valencià (1936-1956)
Q106497987;La vida precària;La vida precària
Q1075001;Shiroi Heya no Futari;Shiroi Heya no Futari
Q1080567;Manga Time Kirara Carat;Manga Time Kirara Carat
Q1082736;Manga Time Kirara;Manga Time Kirara
Q1082765;Manga Time Kirara Forward;Manga Time Kirara Forward
Q1089336;Kitab Ruyar;Tabula Rogeriana
Q10683885;Sune och tjejhatarligan;Sune och tjejhatarligan
Q108339209;castillo de arena;Sandcastle
Q108352254;Nuevas aventuras de Pele Rabón;Further adventures of Pelle No-Tail
Q108352348;Pele Rabón triunfador;Pelle No-Tail pulls through
Q108381131;Patios porticados de Segovia;Patios porticados de Segovia
Q108384617;O Traidor Otelo;O Traidor Otelo
Q108392945;La arquitectura de los Sitios Reales: catálogo histórico de los palacios, jardines y patronatos reales del Patrimonio Nacional;La arquitectura de los Sitios Reales: catálogo histórico de los palacios, jardines y patronatos reales del Patrimonio Nacional
Q108396589;Historia del Urbanismo en la ciudad de Segovia del siglo XII al siglo XIX;Historia del Urbanismo en la ciudad de Segovia del siglo XII al siglo XIX
Q108398782;La casa segoviana. De los orígenes a nuestros días;La casa segoviana. De los orígenes a nuestros días
Q108537212;Segovia conventual;Segovia conventual
Q108613811;The Deep & Dark Blue;The Deep & Dark Blue
Q108735692;Libro de apuntaciones de guisos y dulces;Libro de apuntaciones de guisos y dulces
Q108773693;Reflections on the Psalms;Reflections on the Psalms
Q108839423;Snapdragon (novela gráfica);Snapdragon
Q108865580;El monstruo de colores;The Colour Monster
Q108873737;Vida de el Serenismo Principe Elector D. Phelipe Guillelmo, conde palatino del Rhin;Vida de el Serenismo Principe Elector D. Phelipe Guillelmo, conde palatino del Rhin
Q108875589;Hierba;Grass (graphic novel)
Q108937389;Música y escritura en Alejo Carpentier;Música y escritura en Alejo Carpentier
Q108940820;Josep Renau: Catálogo razonado a cargo de Albert Forment;Josep Renau: Catálogo razonado a cargo de Albert Forment
Q109246980;International Exhibition of Modern Jewelry, 1890-1961;International Exhibition of Modern Jewelry, 1890-1961
Q109266172;Género Queer: una autobiografía;Gender Queer
Q109288697;Alas azules: historia de la aeronáutica policial;Blue wings: history of police aeronautics
Q10683886;Sune älskar Sophie;Sune älskar Sophie
Q10683887;Sunes hemligheter;Sunes hemligheter
Q10683890;Sunes största kärlekar;Sunes största kärlekar
Q10683891;Sunes sommar;Sunes sommar
Q10683888;Sunes hjärnsläpp;Sunes hjärnsläpp
Q10683889;Sunes skolresa;Sunes skolresa
Q10683892;Sunes tusen tjusarknep;Sunes tusen tjusarknep
Q10684061;Supersnuten Sune;Supersnuten Sune
Q10684904;Svensk söndagsskolsångbok 1908;Svensk söndagsskolsångbok
Q10684905;Svensk söndagsskolsångbok för hem, skolor och barngudstjänster;Svensk söndagsskolsångbok för hem, skolor och barngudstjänster
Q10685022;Svenska Frälsningsarméns sångbok;Svenska Frälsningsarméns sångbok
Q10685133;Svenska missionsförbundets sångbok;Svenska missionsförbundets sångbok
Q10686079;Sveriges dödbok;Sveriges dödbok
Q10698889;Tjejtjusaren Sune;Tjejtjusaren Sune
Q10714826;Vi smyger på Enok;Vi smyger på Enok
Q10716546;Choral-Bok af 90 Melodier till 260 Svenska Psalmer jemte Organist-Scholans Andra del, Som Förklaring.;Choral-Bok af 90 Melodier till 260 Svenska Psalmer jemte Organist-Scholans Andra del, Som Förklaring.
Q10846807;Comic Earth Star;Comic Earth Star
Q10858987;Atlas Eclipticalis;Atlas Eclipticalis
Q10859324;Autopohádky;Autopohádky
Q10860949;Zkrat;Zkrat
Q106855810;Tezucomi;TezuComi
Q106878071;Documentos del VIII Congreso Nacional del Partido Comunista de China;Documents of the 8th National Congress of the Chinese Communist Party
Q106963649;De Madrid a Nápoles;De Madrid a Nápoles
Q106995049;Excerpta Constantiniana;Constantinian Excerpts
Q107022527;El gran sueño de China;China's great dream
Q107026274;Enciclopedia del Cristianismo en los Estados Unidos;Encyclopedia of Christianity in the United States
Q107038143;La historia de los videojuegos, y su minúsculo impacto en Honduras;The history of video games, and their minuscule impact on Honduras
Q107054515;El Muertito;El Muertito
Q107094486;Romances de El Tuerto de Pirón;Romances of El Tuerto de Pirón
Q107157121;China 2050;China 2050
Q107169277;Romances de El Tuerto de Pirón;Romances of El Tuerto de Pirón
Q107203911;La cuisine niçoise d'Hélène Barale : Mes 106 recettes;La cuisine niçoise d'Hélène Barale : Mes 106 recettes
Q107207743;Sabbat: La Mano Negra;Sabbat: The Black Hand
Q107241943;Mouths of Rain;Mouths of Rain
Q107261634;Positive computing: technology for wellbeing and human potential;Positive computing: technology for wellbeing and human potential
Q107265728;Más allá del éxito y del fracaso;Beyond success and failure
Q107291448;Empire of Style: Silk and Fashion in Tang China;Empire of Style: Silk and Fashion in Tang China
Q107300102;The Modern Architecture of Cadaqués 1955-71;The Modern Architecture of Cadaqués 1955-71
Q107301471;Historias e invenciones de Félix Muriel;Stories and Inventions of Félix Muriel
Q107356143;El colcho saguntino;El colcho saguntino
Q107413769;Relatos franquistas;Francoist stories
Q107416221;Breu història dels catalans;Breu història dels catalans
Q107417902;La física del cambio climático;The Physics of Climate Change
Q107451774;Silogismos de la amargura;All Gall is Divided
Q107462986;Saturday AM;Saturday AM
Q107474063;Atlas de España y sus posesiones de Ultramar;Atlas de España y sus posesiones de Ultramar
Q107491601;L'art de viure;L'art de viure
Q107493483;El Brujo de Carranzales;El Brujo de Carranzales
Q107596637;Anais do XII Taller Brasileño de e-Ciencia 2018;Proceedings of the 12th Brazilian e-Science Workshop 2018
Q107596717;Anales del Encuentro de Teoria de la Computación;Proceedings of the Theory of Computation Meeting
Q107596786;Interdisciplinary Bayesian Statistics;Interdisciplinary Bayesian Statistics
Q107596801;Modelos de lenguaje, cognición y computación;Language, Cognition, and Computational Models
Q107596938;LATIN 2018: XIII Simposio Latinoamericano de Informática Teórica, Buenos Aires, Argentina, 16-19 de abril de 2018;LATIN 2018: Theoretical Informatics 13th Latin American Symposium, Buenos Aires, Argentina, April 16-19, 2018
Q107597423;Fundamentos matemáticos y aplicaciones de la entropía gráfica;Mathematical Foundations and Applications of Graph Entropy
Q107609088;XII Encuentro Brasileño de Estadísticas Bayesianas;12th Brazilian Meeting on Bayesian Statistics
Q107609289;Actas del 2do Encuentro de Teoría de la Computación 2017;Proceedings of the 2nd Theory of Computation Meeting 2017
Q107609469;XIX Taller Internacional sobre Algoritmos de Aproximación para Problemas de Optimización Combinatoria 2016;19th International Workshop on Approximation Algorithms for Combinatorial Optimization Problems 2016
Q107609527;XX Taller Internacional sobre Aleatorización y Computación 2016;20th International Workshop on Randomization and Computation 2016
