id;es;en
Q100742703;Rosa 'Princesse Étienne de Croy';Rosa 'Princesse Étienne de Croy'
Q100742706;Rosa 'Souvenir de la Princesse Swiatopolk Cretwertinsky';Rosa 'Souvenir de la Princesse Swiatopolk Cretwertinsky'
Q100742704;Rosa 'Princesse Ma';Rosa 'Princesse Ma'
Q100742705;Rosa 'Princesse N. Troubetskoï';Rosa 'Princesse N. Troubetskoï'
Q1009172;Generosa;Generosa
Q1009478;Celtis bungeana;Celtis bungeana
Q1029803;Rosa ‘Camp David’;Rosa 'Camp David'
Q1036717;Árbol de Hipócrates;Tree of Hippocrates
Q1037219;Sorbus hupehensis;Sorbus hupehensis
Q10280824;Feijão-cru;Hitachi tree
Q10327890;Bravo de Esmolfe (manzana);Bravo de Esmolfe
Q10340931;Oncidium varicosum var. Baldin;Oncidium varicosum var. Baldin
Q10369451;Cajueiro de Areias Alvas;Cajueiro de Areias Alvas
Q10405195;Alice (manzana);Alice
Q10405645;Allington Pippin (manzana);Allington Pippin
Q10416120;Rosa ‘Officinalis’;Rosa 'Officinalis'
Q100742739;Rosa 'Madame de Narbonne';Rosa 'Madame de Narbonne'
Q100742742;Rosa 'Tantine';Rosa 'Tantine'
Q100742743;Rosa 'Vicomtesse Decazes';Rosa 'Vicomtesse Decazes'
Q100742741;Rosa 'Mademoiselle Lucile Laffitte';Rosa 'Mademoiselle Lucile Laffitte'
Q100742744;Rosa 'Albert Fourès';Rosa 'Albert Fourès'
Q100742746;Rosa 'Madame Henri Berger';Rosa 'Madame Henri Berger'
Q100742747;Rosa 'Madame Jacques Charreton';Rosa 'Madame Jacques Charreton'
Q100742745;Rosa 'Élisa Fugier';Rosa 'Élisa Fugier'
Q100742748;Rosa 'Madame Louis Laurans';Rosa 'Madame Louis Laurans'
Q100742749;Rosa 'Madame Lucien Duranthon';Rosa 'Madame Lucien Duranthon'
Q100742750;Rosa 'Madeleine Guillaumez';Rosa 'Madeleine Guillaumez'
Q100742751;Rosa 'Souvenir d'Auguste Legros';Rosa 'Souvenir d'Auguste Legros'
Q100742755;Rosa 'Souvenir de Mme de Sablayrolles';Rosa 'Souvenir de Mme de Sablayrolles'
Q100742752;Rosa 'Souvenir de Belicant-Gibey';Rosa 'Souvenir de Belicant-Gibey'
Q100742753;Rosa 'Souvenir de Laurent Guillot';Rosa 'Souvenir de Laurent Guillot'
Q100742757;Rosa 'Souvenir d'Émile Peyrard';Rosa 'Souvenir d'Émile Peyrard'
Q100742815;Rosa 'Alphonse Mortelmans';Rosa 'Alphonse Mortelmans'
Q100742818;Rosa 'Jean Ducher';Rosa 'Jean Ducher'
Q100742816;Rosa 'Comte de Sembuy';Rosa 'Comte de Sembuy'
Q100742817;Rosa 'Innocente Pirola';Rosa 'Innocente Pirola'
Q100742819;Rosa 'Jules Finger';Rosa 'Jules Finger'
Q100742822;Rosa 'Madame Maurice Kuppenheim';Rosa 'Madame Maurice Kuppenheim'
Q100742820;Rosa 'Louis Barlet';Rosa 'Louis Barlet'
Q100742821;Rosa 'Louis Richard';Rosa 'Louis Richard'
Q100742824;Rosa 'Madame Welche';Rosa 'Madame Welche'
Q100742826;Rosa 'Maréchal Robert';Rosa 'Maréchal Robert'
Q100742827;Rosa 'Marie Jaillet';Rosa 'Marie Jaillet'
Q100742830;Rosa 'Marquis de Sanina';Rosa 'Marquis de Sanina'
Q100742831;Rosa 'Souvenir de Mme Marie Detrey';Rosa 'Souvenir de Mme Marie Detrey'
Q100742832;Rosa 'Triomphe de Milan';Rosa 'Triomphe de Milan'
Q100786476;White Melrose (manzana);White Melrose
Q100976831;Rosa 'Caroline Fochier';Rosa 'Caroline Fochier'
Q100976858;Rosa 'Colonel Juffé';Rosa 'Colonel Juffé'
Q100976862;Rosa 'Joséphine Dauphin';Rosa 'Joséphine Dauphin'
Q100976863;Rosa 'Madame Benoît Rivière';Rosa 'Madame Benoît Rivière'
Q100976860;Rosa 'Comtesse de Ménon';Rosa 'Comtesse de Ménon'
Q100976877;Rosa 'Madame Catherine Fontaine';Rosa 'Madame Catherine Fontaine'
Q100976883;Rosa 'Madame Chabanne';Rosa 'Madame Chabanne'
Q100976890;Rosa 'Madame Charles Franchet';Rosa 'Madame Charles Franchet'
Q100976896;Rosa 'Madame Louis Gaillard';Rosa 'Madame Louis Gaillard'
Q100976905;Rosa 'Madame Molin';Rosa 'Madame Molin'
Q100978466;Rosa 'Mademoiselle Lucie Chauvin';Rosa 'Mademoiselle Lucie Chauvin'
Q100978464;Rosa 'Madame Bessonneau';Rosa 'Madame Bessonneau'
Q100978465;Rosa 'Madame Durand';Rosa 'Madame Durand'
Q101441847;Rosa 'Alba Maxima';Rosa 'Alba Maxima'
Q102252836;El Peral de La Hiruela;El Peral de La Hiruela
Q102414205;Solanum lycopersicum 'Johannisfeuer';Johannisfeuer
Q100978279;Rosa 'Madame Teyssier';Rosa 'Madame Teyssier'
Q100978305;Rosa 'Mademoiselle Marie Crépey';Rosa 'Mademoiselle Marie Crépey'
Q100978416;Rosa 'Danzille';Rosa 'Danzille'
Q100978422;Rosa 'Madame Maurin';Rosa 'Madame Maurin'
Q100978461;Rosa 'Charles Reybaud';Rosa 'Charles Reybaud'
Q100976927;Rosa 'Mademoiselle Élisabeth Monod';Rosa 'Mademoiselle Élisabeth Monod'
Q100977880;Rosa 'Bouton d’Or';Rosa 'Bouton d’Or'
Q100977888;Rosa 'Honorable Edith Gifford';Rosa 'Honorable Edith Gifford'
Q100977902;Rosa 'Marie Guillot';Rosa 'Marie Guillot'
Q100977906;Rosa 'Reine de Portugal';Rosa 'Reine de Portugal'
Q104177630;Acacia amblygona ‘Winter Gold’;Acacia amblygona ‘Winter Gold’
Q104177628;Acacia aculeatissima ‘Nadgee’;Acacia aculeatissima ‘Nadgee’
Q104177629;Acacia amblygona ‘Austraflora Winter Gold’;Acacia amblygona ‘Austraflora Winter Gold’
Q104007010;el frijol ancho;lima bean
Q104054829;hoja de fenegreco;fenugreek leaf
Q104177588;Acacia acinacea ‘AC01’;Acacia acinacea ‘AC01’
Q104177627;Acacia acinacea ‘Ruby Tips’;Acacia acinacea ‘Ruby Tips’
Q104177624;Acacia acinacea ‘Red Tips’;Acacia acinacea ‘Red Tips’
Q104177639;Acacia boormanii ‘Bayrook’;Acacia boormanii ‘Bayrook’
Q104177637;Acacia binervia ‘Sterling Silver’;Acacia binervia ‘Sterling Silver’
Q104177642;Acacia cardiophylla ‘Kuranga Gold Lace’;Acacia cardiophylla ‘Kuranga Gold Lace’
Q104177641;Acacia boormanii ‘Gold Tips’;Acacia boormanii ‘Gold Tips’
Q104177647;Acacia cognata ‘AC001’;Acacia cognata ‘AC001’
Q104177644;Acacia ‘Cascade’;Acacia ‘Cascade’
Q104177658;Acacia cognata ‘AC0020’;Acacia cognata ‘AC0020’
Q104177674;Acacia cognata ‘Bower Beauty’;Acacia cognata ‘Bower Beauty’
Q104177634;Acacia ‘Austraflora Cascade’;Acacia ‘Austraflora Cascade’
Q104177635;Acacia baileyana ‘Aurea’;Acacia baileyana ‘Aurea’
Q104177632;Acacia armata ‘Pendula’;Acacia armata ‘Pendula’
Q104177636;Acacia baileyana ‘Purple Tips’;Acacia baileyana ‘Purple Tips’
Q104177679;Acacia cognata ‘Bronze Cascade’;Acacia cognata ‘Bronze Cascade’
Q104177682;Acacia cognata ‘Copper Cascade’;Acacia cognata ‘Copper Cascade’
Q104177681;Acacia cognata ‘BW 06’;Acacia cognata ‘BW 06’
Q104177686;Acacia cognata ‘Curvaceous’;Acacia cognata ‘Curvaceous’
Q104177685;Acacia cognata ‘Copper Tips’;Acacia cognata ‘Copper Tips’
Q104177687;Acacia cognata ‘Dazzler’;Acacia cognata ‘Dazzler’
Q104177690;Acacia cognata ‘DW1’;Acacia cognata ‘DW1’
Q104177691;Acacia cognata ‘Emeraldcurl’;Acacia cognata ‘Emeraldcurl’
Q104177693;Acacia cognata ‘Fettuccini’;Acacia cognata ‘Fettuccini’
Q104177694;Acacia cognata ‘Fragrant Lace’;Acacia cognata ‘Fragrant Lace’
Q104177697;Acacia cognata ‘Goldcog’;Acacia cognata ‘Goldcog’
Q104177702;Acacia cognata ‘Greenscreen’;Acacia cognata ‘Greenscreen’
Q104177700;Acacia cognata ‘Goldcog2’;Acacia cognata ‘Goldcog2’
Q104177703;Acacia cognata ‘Lime Cascade’;Acacia cognata ‘Lime Cascade’
Q104177705;Acacia cognata ‘Lime Magik’;Acacia cognata ‘Lime Magik’
Q104177708;Acacia cognata ‘Mini Cog’;Acacia cognata ‘Mini Cog’
Q104177709;Acacia cognata ‘Mop Top’;Acacia cognata ‘Mop Top’
Q104177710;Acacia cognata ‘Newtons Beach’;Acacia cognata ‘Newtons Beach’
Q104177715;Acacia cognata ‘UY3’;Acacia cognata ‘UY3’
Q104177712;Acacia cognata ‘River Cascade’;Acacia cognata ‘River Cascade’
Q104177713;Acacia cognata ‘UY2’;Acacia cognata ‘UY2’
Q104177719;Acacia cultriformis ‘Austraflora Cascade’;Acacia cultriformis ‘Austraflora Cascade’
Q104177717;Acacia cognata ‘Waterfall’;Acacia cognata ‘Waterfall’
Q104177721;Acacia cultriformis ‘Cascade’;Acacia cultriformis ‘Cascade’
Q104177722;Acacia ‘Curtain Call’;Acacia ‘Curtain Call’
Q104177726;Acacia dealbata ‘Prostrate Form’;Acacia dealbata ‘Prostrate Form’
Q104177727;Acacia dealbata ‘Toison d’Or’;Acacia dealbata ‘Toison d’Or’
Q104177730;Acacia decurrens ‘Jules Grec’;Acacia decurrens ‘Jules Grec’
Q104177728;Acacia decurrens ‘Bon Accueil’;Acacia decurrens ‘Bon Accueil’
Q104177731;Acacia decurrens ‘Le Gaulois’;Acacia decurrens ‘Le Gaulois’
Q104177732;Acacia decurrens ‘Lournoire’;Acacia decurrens ‘Lournoire’
Q104177733;Acacia decurrens ‘Mirandole’;Acacia decurrens ‘Mirandole’
Q104177738;Acacia fimbriata ‘AF001’;Acacia fimbriata ‘AF001’
Q104177736;Acacia drummondii ‘Dwarf Form’;Acacia drummondii ‘Dwarf Form’
Q104177737;Acacia ‘Fettuccini’;Acacia ‘Fettuccini’
Q104177740;Acacia floribunda ‘ACF008’;Acacia floribunda ‘ACF008’
Q104177742;Acacia ‘Golden Carpet’;Acacia ‘Golden Carpet’
Q104177743;Acacia ‘H.L.White’;Acacia ‘H.L.White’
Q104177741;Acacia ‘Gold Lace’;Acacia ‘Gold Lace’
Q104177746;Acacia podalyriifolia ‘Hanburyana’;Acacia podalyriifolia ‘Hanburyana’
Q104177747;Acacia howittii ‘Clair de Lune’;Acacia howittii ‘Clair de Lune’
Q104177751;Acacia juniperina ‘Brownii’;Acacia juniperina ‘Brownii’
Q104177748;Acacia howittii ‘Honey Bun’;Acacia howittii ‘Honey Bun’
Q104177749;Acacia iteaphylla ‘Stony Range’;Acacia iteaphylla ‘Stony Range’
Q104177753;Acacia ‘Kambah Karpet’;Acacia ‘Kambah Karpet’
Q104177756;Acacia ‘Kuranga Gold Lace’;Acacia ‘Kuranga Gold Lace’
Q104177757;Acacia leprosa ‘Murrindindi Fireball’;Acacia leprosa ‘Murrindindi Fireball’
Q104177758;Acacia leprosa ‘RBGM 801’;Acacia leprosa ‘RBGM 801’
Q104177759;Acacia longifolia ‘Mucronata’;Acacia longifolia ‘Mucronata’
Q104177762;Acacia ‘Nectar Brook’;Acacia ‘Nectar Brook’
Q104177764;Acacia ‘Parsons Cascade’;Acacia ‘Parsons Cascade’
