id;es;en
Q10314386;Kincade;Kincade
Q10314696;Kremlings;Kremling
Q10314808;Kurogane;Kurogane
Q10314809;Tetsuya Kuroko;Tetsuya Kuroko
Q10316055;Laín Calvo;Laín Calvo
Q10316558;Laurelin;Laurelin
Q10317241;Lennie Briscoe;Lennie Briscoe
Q10320178;Luca;Luca
Q10321003;Lupe Lamora;Lupe Lamora
Q10321796;Wendy the Good Little Witch;Wendy the Good Little Witch
Q10322723;Macbeth;Macbeth
Q10322901;Sra. Norris;Mrs. Norris
Q10323015;Magda;Magda
Q10325409;Marcus Belby;Marcus Belby
Q10325669;Maria;Maria
Q10326368;Marilyn Bauer;Marilyn Bauer
Q10327023;Marvin Branagh;Marvin Branagh
Q10327043;Mary Shepherd-Sunderland;Mary Shepherd-Sunderland
Q10327181;Massaro;Massaro
Q10327231;Mata Bond;Mata Bond
Q10327830;May Day;May Day
Q1032885;Haldir;Haldir
Q10329471;Michael Warren;Michael Warren
Q10330125;Milton Krest;Milton Krest
Q10330604;Miranda Frost;Miranda Frost
Q10330864;Miss Goodthighs;Miss Goodthighs
Q1033152;RoboCop;RoboCop
Q1033284;Canidia;Canidia
Q10332931;Bullion;Mr. Bullion
Q10332940;Mr. Muggles;Mr. Muggles
Q10335376;Nahar;Nahar
Q10335943;Necros (James Bond);Necros
Q10336669;Nia Moseby;Nia Moseby
Q10337170;Noah Daniels;Noah Daniels
Q1033764;Happi;Happi
Q10338137;Nulificador Supremo (cómic);Ultimate Nullifier
Q10339742;Edward Clariss;Rival
Q1033997;Casa Harkonnen;House Harkonnen
Q10340744;Olly, Sid y Millie;Olly, Sid and Millie
Q10342795;Oya;Temper
Q10343913;Palutena;Palutena
Q10346087;Patoruzito;Patoruzito
Q10346226;Paty;Paty
Q10346292;Paul Millander;Paul Millander
Q1034664;Buck Rogers XXVc;Buck Rogers XXVC
Q10347277;Pedrinho;Pedrinho
Q10348402;Penélope Clearwater;Penelope Clearwater
Q10348420;Pepe;Pepe
Q10348920;Pete Hornberger;Pete Hornberger
Q10348937;Peter Florrick;Peter Florrick
Q10348969;Peter Vincent;Peter Vincent
Q10350253;Miranda;Miranda
Q10350779;Pola Ivanova;Pola Ivanova
Q1035112;Capitán Marvel Jr.;Captain Marvel Jr.
Q1035128;Capitán Garfio;Captain Hook
Q10353595;Prenda;Prenda
Q10354243;Professor Dent;Professor Dent
Q10354247;Profesor Nefario;Professor Nefarious
Q10354908;Premio Barnabus Finkley;Barnabus Finkley Prize for Exceptional Spell-Casting
Q10355035;Príncipe Mestizo;Half-blood Prince
Q10359462;René Belloq;René Belloq
Q10364020;Roger Meyer;Roger Meyers Jr.
Q1036543;Himura Kenshin;Himura Kenshin
Q10367000;Sally Jackson;Sally Jackson
Q1037133;Megurine Luka;Megurine Luka
Q10373446;Soraya Montenegro de la Vega Montalban;Soraya Montenegro de la Vega Montalban
Q10373741;Spider Mastermind;Spider Mastermind
Q1037387;Danny Phantom;Danny Phantom
Q1037532;Caballero Luna;Moon Knight
Q103775131;Bob el constructor;Bob the Builder
Q10377699;Tabajara Futebol Clube;Tabajara Futebol Clube
Q10379325;Telperion;Telperion
Q1038000;Heidern;Heidern
Q10380489;Terry Boot;Terry Boot
Q1038132;Yashiro Nanakase;Yashiro Nanakase
Q10381327;The Detainer;The Detainer
Q103814471;Kaz Brekker;Kaz Brekker
Q1038163;Phoenix Wright;Phoenix Wright
Q1038225;Gusano de arena;Sandworm
Q1038239;Rugal Bernstein;Rugal Bernstein
Q10382624;Tion Medon;Tion Medon
Q10382716;Tisbe;Tishbe
Q1038272;guerra de la Última Alianza;War of the Last Alliance
Q10383240;Toofer Spurlock;Toofer Spurlock
Q10383277;torre de Amon Sûl;Tower of Amon Sûl
Q10384139;Transformaciones;transfiguration
Q1038555;Stefan Salvatore;Stefan Salvatore
Q10386016;Túna;Túna
Q1038877;Chizuru Kagura;Chizuru Kagura
Q10388886;Valentin Zukovsky;Valentin Zukovsky
Q10389214;Vargas;Vargas
Q10389248;Varita de Saúco;Elder Wand
Q10390567;Vijay;Vijay
Q10393654;Willard Whyte;Willard Whyte
Q10393671;William Bell;William Bell
Q10393696;William Gardner;William Gardner
Q10393890;Winnie Carpintera;Winnie Woodpecker
Q10394292;Xavin;Xavin
Q10394301;Xemnas;Xemnas
Q10394585;Corban Yaxley;Corban Yaxley
Q10394756;Yuichiro Takiguchi;Yuichiro Takiguchi
Q10394844;Zacharias Smith;Zacharias Smith
Q10395434;Zé Gotinha;Zé Gotinha
Q10396482;Ñoño;Ñoño
Q1039655;Heero Yuy;Heero Yuy
Q1040012;Kula Diamond;Kula Diamond
Q1040143;evolución Pokémon;Pokémon evolution
Q10404762;Alejandro Fuentes Bergström;Alejandro Fuentes Bergström
Q104050172;Chip Plankton II;Chip Plankton II
Q10405101;Alfredo Halambique;Alfred Alembick
Q104051327;Katsuki Bakugō;Katsuki Bakugo
Q10405146;Algea;Algea
Q10406147;Patty Bouvier;Patty Bouvier
Q10406525;Almaviva;Count Almaviva
Q1041047;Hisashi Mitsui;Hisashi Mitsui
Q1041054;Ryota Miyagi;Ryota Miyagi
Q10412469;Annika Bengtzon;Annika Bengtzon
Q104144455;Frieren;Frieren
Q1041837;Jinbē;Jinbe
Q1041907;Hombre Maravilla;Wonder Man
Q104191128;Sotenbori;Sōtenbori
Q104213712;María Varona;Maria Varona
Q104214418;Martin Mystère;Martin Mystere
Q104215396;Bo-Katan Kryze;Bo-Katan Kryze
Q1042244;Willow Rosenberg;Willow Rosenberg
Q10423175;Exeggutor;Exeggutor
Q1042390;Leo Wyatt;Leo Wyatt
Q104251671;Nomi Marks;Nomi Marks
Q1042885;Ayudante de Office;Office Assistant
Q1043045;Ravenholm;Ravenholm
Q1043344;Itachi Uchiha;Itachi Uchiha
Q1044039;Geese Howard;Geese Howard
Q1044043;Leona Heidern;Leona Heidern
Q1044190;Wolfgang Krauser;Wolfgang Krauser
Q10444344;Cecilia Algotsdotter;Cecilia Algotsdotter
Q1044491;Uryū Ishida;Uryū Ishida
Q1044686;Gram;Gram
Q104520622;Yotsui Reika;Yotsui Reika
Q104520642;Nanami Fujii;Nanami Fujii
Q104520679;Hikaru Yasumoto;Hikaru Yasumoto
Q1045234;Bellamy;Bellamy
Q1045242;Ryuugu Rena;Rena Ryūgū
Q104529942;Sable Oscuro;darksaber
Q104536415;mundo 1-2;World 1-2
Q104536416;mundo 1-3;World 1-3
Q104536417;mundo 1-4;World 1-4
Q104536419;mundo 2-1;World 2-1
Q104536420;mundo 2-2;World 2-2
Q104536421;mundo 2-3;World 2-3
Q104536422;mundo 2-4;World 2-4
Q104536423;mundo 3-1;World 3-1
Q104536424;mundo 3-2;World 3-2
Q104536425;mundo 3-3;World 3-3
Q104536426;mundo 3-4;World 3-4
Q104536427;mundo 4-1;World 4-1
Q104536428;mundo 4-2;World 4-2
Q104536429;mundo 4-3;World 4-3
Q104536430;mundo 4-4;World 4-4
Q104536431;mundo 5-1;World 5-1
Q104536432;mundo 5-2;World 5-2
Q104536433;mundo 5-3;World 5-3
Q104536434;mundo 5-4;World 5-4
Q104536435;mundo 6-1;World 6-1
Q104536436;mundo 6-2;World 6-2
Q104536437;mundo 6-3;World 6-3
Q104536438;mundo 6-4;World 6-4
Q104536440;mundo 7-1;World 7-1
Q104536441;mundo 7-2;World 7-2
Q104536442;mundo 7-3;World 7-3
Q104536443;mundo 7-4;World 7-4
Q104536444;mundo 8-1;World 8-1
Q104536445;mundo 8-2;World 8-2
Q104536446;mundo 8-3;World 8-3
Q104536449;mundo 8-4;World 8-4
Q1045438;Billy Kane;Billy Kane
Q104554512;Udo Bönstrup;Udo Bönstrup
Q1045659;Jia Hua;Jia Hua
Q104587269;Bertinalda;Bertinalda
Q1046049;Capitán Nemo;Captain Nemo
Q1046315;nivel;level
Q10463475;despertar de los elfos;Awakening of the Elves
Q104650546;Luke Fox;Luke Fox
Q104650584;Nocencio;Booker
Q104723014;Furen E Lustario;Furen E Lustario
Q104732671;Yozora Mel;Yozora Mel
Q1047529;Kintarō;Kintarō
Q1047639;Quebradas de los Túmulos;Barrow-downs
Q1047834;Elaine Marley;Elaine Marley
Q104785246;Keiko Honda;Keiko Honda
Q104785538;Yoshirin Hatogaya;Yoshirin Hatogaya
Q1047856;Doctor Rosenberg;Dr. Rosenberg
Q104785678;Micchi Hatogaya;Micchi Hatogaya
Q104786229;Universo Need for Speed;Need for Speed universe
Q104790123;relation;Larry Stylinson
Q1047918;Nuevos Mutantes;New Mutants
Q1047946;Tanngnjóstr y Tanngrisnir;Tanngrisnir and Tanngnjóstr
Q1048019;LCARS;LCARS
Q1048023;Yeguas de Diomedes;Mares of Diomedes
Q1048135;Orson Hodge;Orson Hodge
Q1048313;Lævateinn;Lævateinn
Q1048326;Gin Ichimaru;Gin Ichimaru
Q1048367;Hay Lin;Hay Lin
Q104840678;Wraith (Hector Rendoza);Wraith
Q104840990;Wraith (Brian DeWolff);Wraith
Q104841169;Becky;Becky
Q104841274;Kim Yong;Kim Yong
Q1048421;Ronon Dex;Ronon Dex
Q104842117;Alfie Solomons;Alfie Solomons
Q104842695;Wraith (Yuri Watanabe);Wraith
Q1048500;Ys;Ys
Q104851749;Levi Schmitt;Levi Schmitt
Q1048542;Super-Skrull;Super-Skrull
Q1048620;Xel'Naga;Xel'Naga
Q104866983;Pip-Boy;Pip-Boy
Q104870632;F.A.N.G;F.A.N.G.
Q1048721;Nevado;Shiro
Q1048752;Osgiliath;Osgiliath
Q104876413;William Afton;William Afton
Q1048805;Federación de Comercio;Trade Federation
Q104880994;Vengador;The Homelander
Q1048982;Luna;Luna
Q104901351;Steve;Steve
Q104901489;Wraith (Zak-Del);Wraith
Q104902277;Naofumi Iwatani;Naofumi Iwatani
Q1049155;Shaak Ti;Shaak Ti
Q1049163;Mentat;Mentat
Q1049265;Zekrom;Zekrom
Q1049322;Unicron;Unicron
Q1049347;Kim Bauer;Kim Bauer
Q10494013;Fantasía;Fantastica
Q1049471;Adrian Shephard;Adrian Shephard
Q1049515;Kyōya Hibari;Kyoya Hibari
Q1049541;Monica Dawson;Monica Dawson
Q1049580;Tony Soprano;Tony Soprano
Q1049672;Aurora;Aurora
Q1049705;Haruka Ten'ō;Sailor Uranus
Q1049736;Wiglaf;Wiglaf
Q1049772;Me;Me
Q1049890;Hombre de Arena;Sandman
Q1050034;Maximillion Pegasus;Maximillion Pegasus
Q1050089;Longshot;Longshot
Q1050119;Raziel;Raziel
Q1050285;elfos silvanos;Silvan Elves
Q105037387;Yuji Itadori;Yuji Itadori
Q105037396;Universo de Jujutsu Kaisen;Jujutsu Kaisen universe
Q105037399;Megumi Fushiguro;Megumi Fushiguro
Q105037400;Nobara Kugisaki;Nobara Kugisaki
Q105037411;Satoru Gojō;Satoru Gojo
Q105037685;Ryōmen Sukuna;Ryomen Sukuna
Q10504751;Katthult;Katthult
Q1050486;auror;auror
Q105081394;Princesa Bean;Princess Bean
Q105082052;Guardianes de los Whills;Guardians of the Whills
Q105082694;Gretchen, Fiktive Gestalt;Gretchen
Q1050827;Waluigi;Waluigi
Q1050841;Cathbad;Cathbad
Q1050850;Peter Petrelli;Peter Petrelli
Q105095145;Red Tide;Red Tide
Q105095237;Ladies in Red;Ladies in Red
Q105095238;Redwood;Redwood
Q1050968;Mukuro Rokudō;Mukuro Rokudo
Q105099437;Dinkly Doodle;Dinky Doodle
Q1051011;Fredegar Bolger;Fredegar Bolger
Q1051111;Destiny;Destiny
Q1051158;Chamber;Chamber
Q1051162;Zoey;Zoey
Q1051167;Gata Infernal;Patsy Walker
Q1051189;Horace Horsecollar;Horace Horsecollar
Q1051215;Catman;Catman
Q1051324;USS Enterprise (NCC-1701-E);USS Enterprise-E
Q1051419;Vladimir Harkonnen;Vladimir Harkonnen
Q1051459;Adapa;Adapa
Q1051519;Michiru Kaiō;Sailor Neptune
Q105152624;Maki Zen'in;Maki Zen'in
Q105153137;Suguru Getō;Suguru Getō
Q1051562;Aimi Eguchi;Aimi Eguchi
Q1051569;Chrome Dokuro;Chrome Dokuro
Q1051817;Cave Carson;Cave Carson
Q1051954;Robert Chase;Robert Chase
Q105198654;Billy Butcher;Billy Butcher
Q1052076;Sylar;Sylar
Q1052523;Hueco Mundo;Hueco Mundo
Q1052714;Harbinger;Harbinger
Q1052725;Sir Kay;Sir Kay
Q1052946;Guan Sheng;Guan Sheng
Q1053061;Escroto de violonchelo;cello scrotum
Q1053279;Camino Recto;Straight Road
Q1053296;Galeotto;Galehaut
Q105371529;Pepsiman;Pepsiman
Q10537599;Casa de Finarfin;House of Finarfin
Q105402076;Edward Dewey;Edward Dewey
Q10540359;Johan Falk;Johan Falk
Q10540936;"Joseph ""Joe"" Kovac";"Joseph ""Joe"" Kovac"
Q1054122;futanari;futanari
Q105415063;Nuke;Nuke
Q1054189;El Imperio;The Empire
Q1054235;John Titor;John Titor
Q10543609;Karg;Karg
Q10544349;Kati;Kati
Q1054531;Gaia;Gaia
Q105459628;Mian;Mian
Q10546366;Carter McKay;Carter McKay
Q105486592;Sylvie Paula Paula;Sylvie Paula Paula
Q1055055;Aparición;apparition
Q10550582;Kurt Olsson;Kurt Olsson
Q1055170;Landsraad;Landsraad
Q1055250;Sie Kensou;Sie Kensou
Q105525856;Pongidae theropoda;Mugato
Q1055274;Juhani;Juhani
Q1055307;tecnología ficticia;fictional technology
Q1055330;Ithil;Ithil
Q1055776;Hoshi Sato;Hoshi Sato
Q105580759;Greenfield (Minecraft);Greenfield
Q105595778;Nyotengu;Nyotengu
Q105597756;Tamaki;Tamaki
Q105597835;Misaki;Misaki
Q105597857;Fiona;Fiona
Q105597944;Monica;Monica
Q105597951;Sayuri;Sayuri
Q1056368;Sniper Wolf;Sniper Wolf
Q1056425;Alastor Moody;Alastor Moody
Q10564290;Tesso;Tesso
Q1056461;Yama-uba;Yama-uba
Q1056509;Azathoth;Azathoth
Q1056528;Senado Galáctico;Galactic Senate
Q10565747;golfo de Lune;Gulf of Lune
Q105659911;alfabeto dragón;Dragon alphabet
Q105659977;lengua de los dragones;Dragon language
Q1056735;Tom Strong;Tom Strong
Q10568194;Cerebro Viviente;Living Brain
Q1056876;Lisovik;Leshy
Q105702494;Clive Dove;Clive Dove
Q105702518;Don Paolo;Don Paolo
Q105702548;Inspector Chelmey;Inspector Chelmey
Q105702573;Clark Triton;Clark Triton
Q105702647;Katrielle Layton;Katrielle Layton
Q105710957;Noel Vermilion;Noel Vermillion
Q105715936;Gustave Latouche;Gustave Latouche
Q10573069;M/S Freja;M/S Freja
Q1057356;Misty;Misty
Q1057701;Goomba;Goomba
Q105774010;Tela Terrible;Reaper Cloth
Q105774012;Saquito Fragante;Sachet
Q105774014;Dulce de Nata;Whipped Dream
Q105774017;Manzana Dulce;Sweet Apple
Q105774019;Manzana Ácida;Tart Apple
Q105774021;Brazal Galanuez;Galarica Cuff
Q105774024;Corona Galanuez;Galarica Wreath
Q105774028;Tetera Rota;Chipped Pot
Q105774031;Tetera Agrietada;Cracked Pot
Q1057918;Bellatrix Lestrange;Bellatrix Lestrange
Q105825481;Princesa Grumosa;Lumpy Space Princess
Q1058262;Sodam Yat;Sodam Yat
Q1058307;cazador de vampiros;vampire hunter
Q1058431;The World;The World
Q1058591;Eric Foreman;Eric Foreman
Q1058601;Lisa Cuddy;Lisa Cuddy
Q1058631;pretendientes de Penélope;suitors of Penelope
Q1058700;Jotaro Kujo;Jotaro Kujo
Q105883031;Lois Lane;Lois Lane
Q105947342;República de los Cocos;Cocos Republic
Q105959443;Joselito;Joselito
Q105960542;Martín;Chip
Q1059611;Darwi Odrade;Darwi Odrade
Q1059624;Bultar Swan;Bultar Swan
Q1059782;Alora;Alora
Q1059791;istari;Istari
Q105988888;Alcina Dimitrescu;Alcina Dimitrescu
Q1059919;Jason Bourne;Jason Bourne
Q1059949;Leslie Thompkins;Leslie Thompkins
Q1059976;Sora Bulq;Sora Bulq
Q1060074;Zett Jukassa;Zett Jukassa
Q1060146;Desafiantes de lo desconocido;Challengers of the Unknown
Q1060159;Thomas Wayne;Thomas Wayne
Q1060172;Spelljammer;Spelljammer
Q106017782;Aiden Pearce;Aiden Pearce
Q1060178;Mello;Mello
Q106018150;Marcus Holloway;Marcus Holloway
Q1060306;Kuja;Kuja
Q1060360;Barrek;Daakman Barrek
Q1060406;Echuu-Shen Jon;Echuu Shen-Jon
Q1060467;A'Sharad Hett;Darth Krayt
Q1061045;Monstruo del lago Champlain;Champ
Q106116553;Txurdin;Txurdin
Q106126397;Shōyō Hinata;Shōyō Hinata
Q106143110;Sokovia;Sokovia
Q106143314;Brenda Triton;Brenda Triton
Q106145532;universo de Profesor Layton;Professor Layton universe
Q1061564;Neptuno en la ficción;Neptune in fiction
Q10615930;Panem;Panem
Q1061603;Toad;Toad
Q1061623;Ao;Ao
Q1061631;John Farson;John Farson
Q1061667;Vergere;Vergere
Q1061673;Roger;Roger
Q1061698;Jerec;Jerec
Q1061753;Ikrit;Ikrit
Q1061765;Sanji;Sanji
Q1061792;San Hill;San Hill
Q1061793;Tanis Semielfo;Tanis Half-Elven
Q1061977;Janine Melnitz;Janine Melnitz
Q1062028;Ariados;Ariados
Q1062050;Sharad Hett;Sharad Hett
Q1062055;Forretress;Forretress
Q106211392;Luka Couffaine;Luka Couffaine
Q106211487;Juleka Couffaine;Juleka Couffaine
Q106211557;Kagami Tsurugi;Kagami Tsurugi
Q106211729;Alya Césaire;Alya Césaire
Q106211765;Nino Lahiffe;Nino Lahiffe
Q106224952;Sammy Thunder;Sammy Thunder
Q106224953;Frederick Beluga;Fredrich Beluga
Q106224954;Yaya Enigmina;Granny Riddleton
Q106224955;Anthony Herzen;Anthony Herzen
Q106224956;Randall Ascot;Randall Ascot
Q106224957;Alfendi Layton;Alfendi Layton
Q106224958;Dimitri Allen;Dimitri Allen
Q106224959;Bill Hawks;Bill Hawks
Q106224960;Claire Foley;Claire Foley
Q106224961;Barton;Barton
Q106224963;Arianna Barde;Arianna Barde
Q106224964;Henry Ledore;Henry Ledore
Q106224966;Katia Anderson;Katia Anderson
Q106224967;Leon Bronev;Leon Bronev
Q106224968;Bigout;Stachenscarfen
Q106224969;Tony Barde;Tony Barde
Q106224970;Levin Jakes;Levin Jakes
Q106224972;Leonard Bloom;Leonard Bloom
Q106224973;Angela Ledore;Angela Ledore
Q106224974;Alphonse Dalston;Alphonse Dalston
Q106224975;Oswald Whistler;Oswald Whistler
Q106224977;Annie Dretche;Annie Dretche
Q106224978;Celia Raidley;Celia Raidley
Q106224979;Amelia Ruth;Amelia Ruth
Q106224980;Pierre Starbuck;Pierre Starbuck
Q106224982;Melina Whistler;Melina Whistler
Q106224984;Frederick Bargland;Frederick Bargland
Q106224985;Curtis O'Donnel;Curtis O'Donnell
Q106224986;Marco Brock;Marco Brock
Q106224987;Howerd Phanon;Ernest Greeves
Q106224988;Sherl;Sherl
Q106224990;Severina Perfetti;Emiliana Perfetti
Q106224992;Inspector Hastings;Inspector Ercule Hastings
Q106241430;Attila;Attila
Q106243239;Princesa Llama;Flame Princess
Q1062542;Haruun Kal;Haruun Kal
Q1062567;Kadaj;Kadaj
Q1062595;Felucia;Felucia
Q1062608;Janto y Balio;Balius and Xanthus
Q1062787;Matt Parkman;Matt Parkman
Q1062803;omnipresencia;omnipresence
Q1062912;Dathka Graush;Dathka Graush
Q1063118;D. L. Hawkins;D. L. Hawkins
Q1063148;Veronica Donovan;Veronica Donovan
Q1063155;Micah Sanders;Micah Sanders
Q1063165;L. J. Burrows;L.J. Burrows
Q1063221;Napoleón;Napoleon
Q106325907;Juliane Klein;Juliane Klein
Q106326066;Marianne Klein;Marianne Klein
Q1063264;Mohinder Suresh;Mohinder Suresh
Q1063270;Noah Bennet;Noah Bennet
Q1063280;Tuck Carbunkle;Tuck Carbunkle
Q1063304;Theed;Theed
Q1063470;Replicantes (Stargate);Replicator
Q1063506;Crash Bandicoot;Crash Bandicoot
Q1063739;Caradhras;Caradhras
Q10637390;Ponda Baba;Ponda Baba
Q10639463;Profesor Alfredo Topolino;Professor Alfredo Topolino
Q1064059;Xiwangmu;Queen Mother of the West
Q106411468;Revanche;Kwannon
Q1064192;Magia en ficción;magic in fiction
Q106430828;Naomi McDuffie;Naomi McDuffie
Q106435096;Katherine Marlowe;Katherine Marlowe
Q106435338;Zoran Lazarević;Zoran Lazarević
Q106435438;Eddy Raja;Eddy Raja
Q1064404;Calamardo Tentáculos;Squidward Tentacles
Q1064477;Treecko;Treecko
Q106460775;Atoq Navarro;Atoq Navarro
Q106460821;Gabriel Roman;Gabriel Roman
Q1064680;Allison Cameron;Allison Cameron
Q10647659;Philippulus el profeta;Philippulus the Prophet
Q1064797;Duffy;Duffy the Disney Bear
Q106497380;Barr Breed;Barr Breed
Q106497640;Joaquin Hawks;Joaquin Hawks
Q106511534;Bubba;Bubba
Q106511535;Kivlov;Kivlov
Q106511537;Travis;Travis
Q106511538;Troy;Troy
Q106511539;Divine;Divine
Q106511540;Katie;Katie
Q106511541;Mikki;Mikki
Q106511543;Ulrika;Ulrika
Q106511544;Maurice Caine;Maurice Caine
Q106511545;Mick Casey;Mick Casey
Q106511546;Johnny Hawtorn;Johnny Hawtorn
Q106511547;Winston Henry;Winston Henry
Q106511548;Charles Jones;Charles Jones
Q106511549;Rodney Morash;Rodney Morash
Q106511550;Sid Vacant;Sid Vacant
Q106511551;Wolfie Vilans;Wolfie Vilans
Q106514640;Kelly;Kelly
Q106514641;BigMac;BigMac
Q106514642;Brains;Brains
Q106514643;Christie;Christie
Q106514644;Dog End;Dog End
Q106514645;Fingers;Fingers
Q106514646;Goodlad;Goodlad
Q106514647;Noodles;Noodles
Q106514648;Redneck;Redneck
Q106514649;Rizzo;Rizzo
