id;es;en
Q1039719;Elephantopus scaber;Elephantopus scaber
Q1052461;Cecina;Cecina
Q1056769;Queso Colby;Colby cheese
Q1062396;cacao en polvo;cocoa powder
Q1062531;huevo cocido;boiled egg
Q1000176;Chaource;chaource cheese
Q1027454;Calpis;Calpis
Q1160961;Aleurites moluccanus;Aleurites moluccanus
Q1199019;Salsa mil islas;Thousand Island dressing
Q1204670;Koshihikari;Koshihikari
Q1240158;Langres;Langres cheese
Q1241190;Neufchâtel;neufchâtel
Q1244306;Saint Agur;Saint Agur Blue
Q1245441;Fourme de Montbrison;fourme de Montbrison
Q110653515;Trigo candeal;Trigo candeal
Q110738704;Cutxaró;Cutxaró
Q111835885;Queso argentino;Argentine cheese
Q112167282;Limber;Limber
Q113466947;Pink sauce;Pink Sauce
Q116778899;Chocolate de Cacao;Cacao-Chocolate
Q119820712;Aceite de pulpa de Tucumã;Tucumã pulp oil
Q124516027;helado de cola de mono;cola de mono ice cream
Q108654342;fibra de avena;oat fiber
Q109301486;Centeno;rye
Q109311322;Recado;recado
Q109920940;Mole rosa;Mole rosa
Q110103709;Masa enriquecida;Enriched dough
Q110184114;harina de maíz;maize flour
Q110273315;Pategrás;Pategrás
Q110611157;piel de jabalí;boar's skin
Q1135788;Arroz de levadura roja;red yeast rice
Q1142807;cuajada;Cuajada
Q1144935;curry en polvo;curry powder
Q1256161;Salsa mousseline;sauce mousseline
Q1258910;anca de rana;frog legs
Q1269205;harina de arroz;rice flour
Q1224461;Valle d'Aosta Fromadzo;Valle d'Aosta Fromadzo
Q1227853;Tomme des Pyrénées;Tomme des Pyrénées
Q1231078;Bleu de Gex;bleu de Gex
Q1231414;Époisses de Bourgogne;Époisses
Q1232535;Kefalograviera;Kefalograviera
Q1233145;Pont-l'évêque;Pont-l'Évêque
Q1297610;Erős Pista;Erős Pista
Q1324118;nước chấm;nước chấm
Q1361859;Salsa bordalesa;Bordelaise sauce
Q1370541;salatrim;salatrim
Q1372144;Tripa;sausage casing
Q1418899;Beurre manié;Beurre manié
Q1277255;Lagenaria siceraria;Lagenaria siceraria
Q1963621;Pimenta dioica;allspice
Q1987316;Harina de maida;maida flour
Q10491467;Ajo laba;Laba garlic
Q10563342;Chabichou du Poitou;chabichou du Poitou
Q1470283;hígado;liver as food
Q1499073;pasta de tomate;tomato paste
Q10658708;harina de centeno;rye flour
Q10749869;extracto de vainilla;vanilla extract
Q10988133;leche de vaca;cow's milk
Q1504300;Streusel;streusel
Q1517449;Tandoori masala;tandoori masala
Q1593672;Extracto de levadura;yeast extract
Q1707616;Biber salçası;biber salçası
Q1721876;masa de cacao;chocolate liquor
Q1245530;Fourme d'Ambert;fourme d'Ambert
Q1245627;Salers;salers
Q1249172;Selles-sur-Cher;Selles-sur-Cher cheese
Q1251367;aceite de romero;rosemary oil
Q1255331;cola de pescado;isinglass
Q1757003;aceite de adormidera;poppyseed oil
Q1786540;Levadura nutricional;nutritional yeast
Q1866826;Lutenica;ljutenica
Q1929741;persipan;persipan
Q1937700;granos de mostaza;mustard seed
Q12378304;wasabi;wasabi
Q12533094;berenjena;eggplant
Q12967012;latic;latik
Q12000036;semillas de sésamo;sesame seed
Q12275182;Westmalle;Abbey of Westmalle
Q12372598;ciruela;plum
Q11422173;Jarabe de maíz de alta fructosa;high fructose corn syrup
Q11621982;harina de sarraceno;buckwheat flour
Q11688697;lenguado;sole
Q11701587;Queso de Acehúche;Acehúche cheese
Q11922606;Queso de tupí;Tupí
Q13225835;harina de trigo integral;whole-wheat flour
Q14601067;Salsa zíngara;Gypsy sauce
Q14770547;almíbar;glucose syrup
Q14911969;Pimentón de Mallorca;Pimentón de Mallorca
Q15622897;clavos de olor;clove
Q11027461;nueces macadamia;macadamia nut
Q11031462;Acipenser oxyrinchus oxyrinchus;Atlantic sturgeon
Q11117594;coco rallado;grated coconut
Q200473;Alburnus alburnus;bleak
Q206454;cáscara de limón;lemon zest
Q206541;aceite de limón;lemon oil
Q3518532;Terra di Bari;Terra di Bari
Q3596097;salsa de tomate;tomato sauce
Q3615700;Cacaolat;Cacaolat
Q3621199;maní;peanut
Q3820506;Aceite de pistacho;pistachio oil
Q3860244;Molise;Molise
Q3862441;Monti Iblei;Monti Iblei
Q4027534;sacarosa;sucrose
Q209974;bechamel;béchamel
Q212317;aceite de sésamo;sesame oil
Q216781;Requesón;ricotta
Q218526;Brevoortia;menhaden
Q4046300;Paeonia lactiflora;Paeonia lactiflora ʽFen Yu Nu’
Q4383705;salsa de pan;bread sauce
Q4544654;Salsa mala;mala
Q4672100;Acapulco Gold;Acapulco gold
Q4705519;Sal hawaiana;alaea salt
Q4817854;harina atta;atta
Q4845303;Arzúa-Ulloa;Arzúa-Ulloa cheese
Q4926393;Bleu Bénédictin;Bleu Bénédictin
Q4982700;Bûcheron;Bucheron
Q5016036;Caciotta;Caciotta
Q5102129;Chirmol;Chirmol
Q5125285;carbonero;pollock
Q208021;nuez;walnut
Q5184120;queso cremoso;Cremoso cheese
Q5184218;Mostaza criolla;Creole mustard
Q5185785;Queso criollo;Criollo cheese
Q5188058;Croscarmelosa de sodio;croscarmellose sodium
Q5204114;salsa criolla;salsa criolla
Q5276849;aceite esencial de eneldo;dill oil
Q5290273;Domiati;Domiati
Q5369082;Gwamegi;Gwamegi
Q20042953;Ajima imo;Ajima imo
Q218778;Sagú;sago
Q219426;hueva;roe
Q20638126;tomate;tomato
Q227997;Colocasia esculenta;Taro
Q227816;color caramelo;caramel color
Q227984;Arenga pinnata;Arenga pinnata
Q21573184;Isoglucosa;isoglucose
Q24083230;Rochefort;Rochefort
Q24862931;Yūzaki nebuka;Yūzaki nebuka
Q25038573;nuruk;nuruk
Q33873455;semilla de anís;anise seed
Q51873806;carne de reptil;reptile meat
Q20856764;Semillas de cilantro;coriander seed
Q20972637;bebida de avena;oat milk
Q21154910;Chuleta de cordero;Lamb chops
Q21155816;semillas de alcaravea;caraway seeds
Q21546392;ajo;garlic
Q231458;aceite de palma;palm oil
Q249114;Salsas de la gastronomía mexicana;salsa
Q27940458;Idukki Gold;Idukki Gold
Q27997098;Cannabis en los Países Bajos;Cannabis in the Netherlands
Q28493422;Rambol;Rambol
Q28699531;Yeolmu;yeolmu
Q28966859;diente de ajo;garlic clove
Q29053744;agua líquida;liquid water
Q249310;Comté;Comté cheese
Q249873;Crottin de Chavignol;Crottin de Chavignol
Q250271;Pimentón de la Vera;Pimentón de la Vera
Q257128;Aceite esencial de flor de cannabis;Cannabis flower essential oil
Q282286;kush;kush
Q282694;sal marina;sea salt
Q283231;alioli;aioli
Q322899;Abondance;abondance
Q325765;Allgäuer Bergkäse;Allgäuer Bergkäse
Q326900;cuajo;rennet
Q353391;aceite de menta piperita;peppermint oil
Q415766;almidón modificado;modified starch
Q421991;Carragenano;carrageenan
Q436943;Altenburger Ziegenkäse;Altenburger
Q441113;aceite de cártamo;safflower oil
Q463451;flor;Flor
Q486606;pimienta aleppo;Aleppo pepper
Q488431;Aceite de bergamota;Bergamot essential oil
Q491222;Tucupí;tucupi
Q496696;leche en polvo;milk powder
Q506101;Sistema tampón de bicarbonato;bicarbonate buffering system
Q516584;aceite de naranja;orange oil
Q2089007;Rigotte de Condrieu;rigotte de Condrieu
Q2102385;Salsa brava;Salsa brava
Q2122633;Queijo de Azeitão;Queijo de Azeitão
Q2129566;Sepia esculenta;Sepia esculenta
Q2167413;Flor de Sal;fleur de sel
Q2227032;mojo;mojo
Q2229726;Bimi;broccolini
Q2249305;harina de trigo;wheat flour
Q520598;Ossau-Iraty;Ossau-Iraty
Q521778;Dissostichus mawsoni;Antarctic toothfish
Q524966;Tome des Bauges;tome des Bauges
Q2006912;Sumbala;Sumbala
Q2068389;Advieh;Advieh
Q2255787;cabeza de cerdo;pig head
Q2258053;Salsa samurái;samurai sauce
Q2303453;Sulguni;Sulguni
Q2354397;salsa soja dulce;kecap manis
Q2358417;Mixed spice;pudding spice
Q381350;sémola;semolina
Q402971;Alpinia galanga;Alpinia galanga
Q2370943;laurel;bay leaf
Q2397413;Smen;smen
Q2452555;salsa española;espagnole sauce
Q2463769;Salsa Mornay;Mornay sauce
Q2476688;Tanghulu;Tanghulu
Q2480049;salsa satay;Peanut sauce
Q2557248;Weisslacker;Weisslacker
Q2567779;shantibaba;White widow
Q2735883;pepino;cucumber
Q2739989;Ventresca de atún;Ventrèche de thon
Q2751223;Carpa;carp
Q2820735;Tamié;Abbaye de Tamié
Q2829733;Salsa andalouse;andalouse sauce
Q2930178;Bûche du Poitou;Bûche du Poitou
Q2936377;Canino;Canino
Q3016926;Placopecten magellanicus;Atlantic deep-sea scallop
Q3017042;Paphies subtriangulata;Tuatua
Q3062329;Hanpen;Hampen
Q3094709;bánh tráng;Bánh tráng
Q3118812;Guasacaca;Wasakaka
Q3127593;pimentón;paprika
Q3142818;Huile d'olive d'Aix-en-Provence;Olive oil from Aix-en-Provence
Q3142822;Huile d'olive de Nîmes;Huile d'Olive de Nîmes
Q3143131;pimienta;peppercorn
Q3301501;Gumbo filé;filé
Q3312636;Queijo de Nisa;Nisa cheese
Q3320037;fruto seco;nut
Q3157209;Jack herer;Jack Herer
Q3183441;Queso rushan;Rushan cheese
Q3243798;Cereza bing;Bing cherry
Q3251025;baya de enebro;juniper berry
Q3342808;coco;coconut
Q3367716;nopal;nopal
Q3385900;Chanh muối;Chanh muối
Q3388554;guindilla de Ibarra;Ibarra chili pepper
Q3492989;Azúcar vainillada;vanilla sugar
Q3393961;maicena;corn starch
Q3395987;manzana de cocina;cooking apple
Q3396229;Salsa vizcaína;Biscayan sauce
Q3410970;Haze;Purple Haze
Q3474126;Salsa Robert;Sauce Robert
Q3485291;Jarabe de maltosa;barley malt syrup
Q10987;miel;honey
Q83054;Aceite de rosas;rose oil
Q83165;Nuez moscada;nutmeg
Q11002;azúcar;sugar
Q93189;huevo;egg as food
Q94787;aceite de girasol;sunflower oil
Q11575;maíz;maize
Q592876;Acipenser transmontanus;white sturgeon
Q602006;Quatre-épices;Quatre épices
Q14088;mozzarella;mozzarella
Q543805;Reblochon;Reblochon
Q545994;Brie de Melun;Brie de Melun
Q548309;Saint-Nectaire;Saint-Nectaire
Q549313;Aceite de anís;anise oil
Q578307;avellana;hazelnut
Q618345;compota de manzana;apple sauce
Q621880;Aceite de albaricoque;apricot oil
Q627960;Thymallus thymallus;grayling
Q640839;Pouligny Saint Pierre;Pouligny-saint-pierre
Q641048;Oxytenanthera abyssinica;Oxytenanthera abyssinica
Q652628;Sainte-Maure de Touraine;Sainte-Maure de Touraine
Q659277;Valençay;Valençay
Q659503;huevo de ave;bird egg
Q14624;garam masala;garam masala
Q21116;Buccinum undatum;Buccinum undatum
Q661704;Aromat;Aromat
Q662125;Vacherin Mont-d'Or;Vacherin Mont-d'Or
Q675299;Aceite de madera de sándalo;sandalwood oil
Q681326;Laguiole;laguiole cheese
Q685005;Ovomaltine;Ovaltine
Q7107438;Osetra;ossetra
Q7134909;Paralichthys lethostigma;southern flounder
Q7143001;Huevina;Pasteurized eggs
Q7259285;Pule;Pule cheese
Q7504329;Piper retrofractum;Piper retrofractum
Q7081433;aceite de guaiac;oil of guaiac
Q7083444;Old Bay Seasoning;Old Bay Seasoning
Q7093931;cebolla en polvo;onion powder
Q27855;mejillón;Mytilus edulis
Q734978;Maroilles;Maroilles
Q744814;pimienta blanca;white pepper
Q746427;Roux;roux
Q747119;Galotyri;Galotyri
Q749378;Brie de Meaux;Brie de Meaux
Q8047599;Yamada Nishiki;Yamada Nishiki
Q8222673;Karasumi;Karasumi
Q9012336;Jocoque;Jocoque
Q9017170;Kansui;lye water
Q9017323;Katiki Domokou;Katiki Domokou
Q9065202;queso Paraguay;Paraguay cheese
Q9065213;Queso de Collada;Cabra La Collada
Q9065216;Queso de La Chivita;La Chivita
Q9287233;Rauchkäse;Rauchkäse
Q56314905;Cremor tartaro;cream of tartar
Q57271711;Zumo de pomelo rosa;pink grapefruit juice
Q57328174;semilla de comino;cumin seed
Q756800;pimienta de Sichuan;Sichuan pepper
Q756969;Acipenser oxyrinchus;Atlantic sturgeon
Q761524;Brocciu;Brocciu
Q765540;Munster;munster
Q766999;Moretum;moretum
Q767952;Bleu du Vercors-Sassenage;bleu du Vercors-Sassenage
Q772326;Banon;Banon cheese
Q57328617;cola de ajo;garlic paste
Q57655538;copos de trigo;wheat flakes
Q58183281;Gengibre en polvo;ginger powder
Q60071727;Helado de paila;Paila ice cream
Q60743340;Salsa de maíz;Corn sauce
Q60761458;arigue;Taba ng talangka
Q61002164;Oleoresina de pimentón;paprika oleoresin
Q61665121;cebada;barley
Q62099535;Carne de Morucha de Salamanca;Carne de Morucha de Salamanca
Q64700257;Leche rizada;Leche rizada
Q65522500;perejil;parsley
Q65546400;salsa de aguacate;avocado salsa
Q65547428;mayonesa sriracha;sriracha mayonnaise
Q781150;Beaufort;beaufort
Q787325;jugo de tomate;tomato juice
Q796758;clara de huevo;egg white
Q65547658;mastuerzo;garden cress
Q68315046;romero;rosemary
Q68450757;pimienta negra;black pepper
Q72437444;aceite de almendra;almond oil
Q72480121;Aceite de Wintergreen;Gaultheria Oil
Q89889766;Džiugas;Džiugas cheese
Q91901758;Artes culinarias/Ingredientes/Queso;Cookbook:Cheese
Q94702029;Queso herreño;Queso herreño
Q98815027;hoja de epazote;epazote leaf
Q697230;Anexo:Ingredientes de cocina;bumbu
Q699637;Gochujang;gochujang
Q724855;Brillat-savarin;Brillat-Savarin cheese
Q727210;Asiago;Asiago
Q814471;Aceite de behen;ben oil
Q818405;aceite de linaza;linseed oil
Q841779;leche de coco;coconut milk
Q848174;aceite de enebro;juniper oil
Q864648;Palmaria palmata;Palmaria palmata
Q865501;Jiuqu;Kōji
Q879074;Bitto;Bitto
Q883938;Bleu des Causses (queso);bleu des Causses
Q894875;Botarga (alimento);Botargo
Q900534;aceite de lavanda;lavender oil
Q900616;Aceite de flores de naranjo;neroli
Q904800;Aceite de citronela;citronella oil
Q906404;Petitgrain;petitgrain
Q910656;Aceite de nim;neem oil
Q911712;levadura de panadería;baker's yeast
Q921630;aceite de perilla;perilla oil
Q925398;sardo argentino;Sardo o Quesardo
Q927451;Queso nabulsi;Nabulsi cheese
Q936620;salsa suprema;suprême sauce
Q938506;Valle del Belice;Valle del Belice
Q940319;Grana Padano;Grana Padano
Q956024;Allgäuer Emmentaler;Allgäuer Emmentaler
Q965981;Pélardon;Pélardon
Q975953;leche de almendra;almond milk
Q990187;Aceite de pino;pine oil
Q997633;Amatriciana;amatriciana sauce
Q5412272;Torrezno;Torreznos
Q5428637;Capsicum annuum var. conoides ‘Chao Tian Jiao’;facing heaven pepper
Q5479342;San Michali;San Michali
Q5492934;sal Maldon;Maldon sea salt
Q5554952;suero atollabuey;suero
Q5656392;Aceite del Bajo Aragón;Aceite del Bajo Aragón
Q5657568;Harina P.A.N.;Flour P.A.N.
Q5657623;aderezo peruano;Aderezo peruano
Q5664624;Alegría riojana;Alegrías riojanas
Q5714984;Azafrán de La Mancha;Azafrán de la Mancha
Q5759904;Cecina de León;Cecina de León
Q5768467;Chuletón de Ávila;Chuletón de Ávila
Q5869893;Fruta del pan;breadfruit
Q5925956;jamón de jabugo;Jabugo ham
Q6005710;Imokilly Regato;Imokilly Regato
Q6094551;Queso Arribes de Salamanca;Arribes de Salamanca Cheese
Q6094556;Queso Chubut;Chubut cheese
Q6094605;Queso de Tronchón;Tronchon
Q6117472;Salsa diabla;Devilled sauce
Q6125429;Jakoten;Jakoten
Q6149985;Torrao;Torrao
Q6153687;Tuco;Tuco
Q6384329;crema chantillí;chantilly cream
Q6685313;Pasta de semilla de loto;lotus seed paste
Q6803360;Meadowfoam seed oil;Meadowfoam seed oil
Q6939583;Almorí;Murri
Q28165;canela;cinnamon
Q29476;gasificante;baking powder
Q34172;mantequilla;butter
Q36465;harina;flour
Q41534;almidón;starch
Q45422;levadura;yeast
Q45989;col rizada;kale
Q48832;aceite de melaleuca;tea tree oil
Q58259;salsa holandesa;hollandaise sauce
Q58261;Velouté;velouté sauce
Q58730;Snøfrisk;Snøfrisk
