id;es;en
Q106592096;Ermita de la Virgen del Socorro;Chapel of Our Lady of Perpetual Help, Población de Campos
Q106592097;Ermita de San Miguel;Chapel of Saint Michael, Población de Campos
Q106594301;Iglesia de San Lorenzo;Church of Saint Lawrence
Q106594305;Iglesia de Santa María;Church of Saint Mary
Q106594703;Iglesia de San Martín;Church of San Martin
Q106595800;Iglesia de San Andrés (Cirueña);San Andrés
Q106595909;Iglesia del Colegio San José (Valencia);Iglesia del Colegio San José, Valencia
Q106599146;Ermita de la Virgen del Río;Hermitage Virgen del Rio
Q106599145;Ermita del Santísimo Cristo de la Salud;Shrine of the Holy Christ, Villalcázar de Sirga
Q106599393;Iglesia de Santiago;Church of Saint James the Great
Q106614367;Iglesia de San Juan;Church of Saint John
Q106614744;Iglesia de San Esteban;Church of San Esteban
Q106614813;Ermita de la Virgen de Perales;Hermitage of the Virgen de Perales
Q106615175;Iglesia de Santa María;Church of Santa María, Mansilla de las Mulas
Q106615187;Iglesia de San Martín;Church of San Martín, Mansilla de las Mulas
Q106600472;Iglesia de San Pietro;Church of San Pietro
Q106600687;Iglesia de San Andrés;Church of Saint Andrew
Q106600802;Ermita de la Piedad;Hermitage of La Piedad
Q106602216;Iglesia de San Julián;Church of Saint Julian
Q106602318;Ermita de los Nazarenos;Hermitage of the Nazarenes
Q106602317;Ermita de San Juan de Cestillos;Chapel of San Juan de Cestillos
Q106602320;Iglesia de San Francisco;Church of Saint Francis
Q106602678;Convento de Carmelitas Descalzas de Carrión de los Condes;Convent of Carmelitas Order
Q106602719;Iglesia de Santiago;Church of Saint James
Q106602893;Iglesia de San Cristóbal;Church of Saint Cristovo
Q106603495;Convento de Santa Elena (Nájera);Convent of Santa Elena, Nájera
Q106603524;Iglesia de Santa María;Church of Saint Mary
Q106603664;Iglesia de San Juan;Church of Saint John
Q106603794;Iglesia de San Gil;Church of Saint Gilles
Q106609134;Iglesia de San Pío X;St. Pius X Church
Q106611149;Christophorus-Kirche;Christophorus-Kirche
Q106613049;Iglesia de San Juan;Church of San Juan, Sahagún
Q106614093;Iglesia de Santiago;Church of Saint James the Great
Q106614219;Iglesia de Santa María;Church of Saint Mary
Q106614282;Iglesia de San Martiño;Church of San Martiño
Q106614328;Iglesia de San Cristóbal;Church of Saint Christopher
Q10663658;Catedral de Chihuahua;Cathedral of Chihuahua
Q106620816;Cruz de piedra, parte del Vía Crucis de Bustillo del Páramo de Carrión;Stone cross, part of the Via Crucis of Bustillo del Páramo de Carrión
Q106622545;Iglesia de San Martín;Church of San Martín, León
Q106627225;Iglesia de Santa María;Church of Saint Mary
Q106627305;Iglesia de San Cristóbal;Church of Saint Christopher
Q106627334;Iglesia de San Martín;Church of Saint Martin
Q106627401;Iglesia de San Esteban;Church of Saint Stephen
Q106627435;Iglesia de San Miguel y Santa Columba;Church of Saint Michael and Saint Columba
Q106627436;Antigua Iglesia Parroquial de Santa Columba;Old Parish Church of Saint Columba
Q106627450;Iglesia de San Martín;Church of Saint Martin
Q106627451;Ermita Torre de San Miguel;Hermitage Tower of Saint Michael
Q106627452;Iglesia del Salvador;Church of El Salvador
Q106627724;Iglesia de Santiago;Church of Saint James the Great
Q106627791;Iglesia de San José;Church of Saint Joseph
Q106631628;Iglesia de Santiago;Church of Saint James the Great
Q106632478;Iglesia de Santo Tomás Apóstol;Church of Saint Thomas the Apostle
Q106632479;Iglesia de San Martín de Fuente;Church in San Martín de Fuente
Q106634515;Iglesia de San Nicolás en San Nicolás del Real Camino;Church of Saint Nicholas in San Nicolás del Real Camino
Q106634540;Iglesia de Nuestra Señora de la Era;Church of Our Lady of La Era
Q106634733;Iglesia de Santa María;Church of Saint Mary
Q106634759;Iglesia de Santa Eulalia;Church of Saint Eulalia
Q106634785;Iglesia de Santa María;Church of Santa María de Belante
Q106634835;Iglesia de San Vicente;Church of Saint Vincent
Q106634854;Iglesia de San Miguel;Church of Saint Michael
Q106634877;Iglesia de San Esteban;Church of Saint Stephen
Q106634894;Iglesia de San Mamés;Church of Saint Mammes
Q106634950;Iglesia de Santiago;Church of Saint James the Great
Q106675969;Iglesia de San Martín;Church of Saint Martin
Q106675972;Capilla de San Lázaro;Chapel of Saint Lazarus
Q106676005;Capilla Monasterio de Santa María;Monastery of Santa María de Loio, Paradela
Q106676066;Iglesia de Santa María;Church of Santa María de Ferreiros
Q106676129;Iglesia de Santa Eulalia;Church of Santalla de Paradela
Q106676150;Iglesia de San Miguel;Church of San Miguel de Paradela
Q106676173;Iglesia de San Vicente;Church of San Vicente de Paradela
Q106676194;Iglesia de San Lorenzo;Church of San Lourenzo de Suar
Q106676217;Iglesia de Santa María;Church of Santa María de Vilaragunte
Q106676230;Convento de La Magdalena;Convent of La Magdalena
Q106676546;Iglesia de Santa Engracia;Iglesia de Santa Engracia
Q106677212;Mezquita Flotante de Palu;Floating Mosque of Palu
Q106678102;Monasterio de Santa María de la Asunción;monastery of Nuestra Señora de la Asunción de Villoria de Órbigo
Q106679719;Iglesia de Santa Marina;Church of Santa Marina
Q106680016;Iglesia de Santa María;Church of Santa María de Leborei
Q106681523;Iglesia de San Pedro;Church of Saint Peter
Q106681526;Iglesia de Santa María;Church of Saint Mary
Q106681524;Iglesia de Santiago;Church of Saint James the Great
Q106681525;Iglesia de San Julián;Church of Saint Julian
Q106634990;Ermita de Nuestra Señora de los Remedios;Chapel of Nuestra Señora de los Remedios
Q106635102;Iglesia de San Salvador;Church of the Saviour
Q106635156;Iglesia de Santa María;Church of Saint Mary
Q106635163;Iglesia de San Vicente Mártir;Church of Saint Vincent
Q106635209;Iglesia de San Mamede;Church of Saint Mammes
Q106635216;Iglesia de San Pedro;Church of Saint Peter
Q106637537;Capilla del Cristo de la Victoria;Chapel of Cristo de la Victoria, León
Q106639207;Iglesia de Santa María;Church of Saint Mary
Q106641881;Iglesia de San Julián;Church of Saint Julian
Q106641947;Iglesia de San Juan;Church of Saint John
Q106641966;Iglesia de Santiago;Church of Saint James the Great
Q106641994;Iglesia de San Saturnino;Church of Saint Saturnin
Q106641995;Sinagoga de Tulln an der Donau;Old synagogue Tulln
Q106642093;Iglesia de San Martín;Church of Saint Martin
Q106642141;Iglesia de San Julián;Church of Saint Julian
Q106642186;Iglesia de San Pedro;Church of Saint Peter
Q106642251;iglesia de San Vicenzo de Froián;Church of Saint Vincent
Q106642435;Iglesia de San Saturnino;Church of Saint Saturnin
Q106642630;Iglesia de San Miguel;Church of Saint Michael
Q106649257;Palacio Episcopal de León;León episcopal palace
Q106649393;Seminario Conciliar de León;Seminario Conciliar de León
Q106650277;Iglesia de Santa Ana;Church of Santa Ana, León
Q106652150;Templo de San Pedro Sula, Honduras;San Pedro Sula Honduras Temple
Q106653770;Iglesia de San Martín;Church of Saint Martin
Q106653769;Iglesia de Santa María;Church of Saint Mary
Q106655699;Iglesia de San Martín;Church of Saint Martin
Q106655702;Iglesia de San Esteban;Church of Saint Stephen
Q106655955;iglesia de San Bartolomé;Church of San Bartolomeu de Bagude
Q106675116;Iglesia de San Félix;Church of Saint Felix
Q106675712;Iglesia de San Marcos;Church of the Convent of San Marcos, León
Q106675769;Iglesia de Santiago;Church of Santiago de Aldosende
Q106675789;Iglesia de San Pedro;Church of San Pedro de Barán
Q106675810;Iglesia de San Mamede;Church of San Mamede de Castro
Q106675845;Iglesia de San Martín;Church of San Martiño de Castro
Q106675881;Iglesia de Santa María;Church of Santa María de Castro de Rei de Lemos
Q106675970;Iglesia de Santa María;Church of Saint Mary
Q106675971;Iglesia de San Antolín;Church of Saint Antoninus
Q106656138;Iglesia de San Mamede;Church of San Mamede de Belaz
Q106656172;Iglesia de San Julián;Church of San Xulián de Caborrecelle
Q106656249;Iglesia de San Martín;Church of San Martiño do Castro de Soengas
Q106656355;Iglesia de Santa María;Church of Santa María de Castromaior
Q106656510;Iglesia de Santa María;Church of Santa María de Cortapezas
Q106660678;Iglesia de San Esteban;Church of Saint Stephen
Q106660679;Iglesia del Salvador;Church of the Saviour
Q106660676;Iglesia de San Pedro;Church of Saint Peter
Q106660682;Iglesia de San Lorenzo;Church of San Lourenzo de Fiz de Rozas
Q106660680;Iglesia de San Julián;Church of Saint Julian
Q106660855;Iglesia de Santa María;Church of Santa María de Gonzar, Portomarín
Q106661256;Iglesia de Santa María;Church of Santa María de Narón
Q106661627;Iglesia de San Cipriano;Church of San Cibrao de Nespereira
Q106661840;Iglesia de San Pedro;Church of San Pedro de Recelle
Q106661851;Iglesia de Santiago;Church of Saint James the Great
Q106661857;Iglesia de Santa María;Church of Saint Mary
Q106661860;Iglesia de San Andrés;Church of Saint Andrew
Q106662058;Iglesia de San Mamede;Church of San Mamede do Río
Q106662676;Convento de la Concepción;Convent of the Concepcionistas Franciscanas, León
Q106665234;Iglesia de Santa Marina la Real;Church of Santa Marina la Real, León
Q106665963;San Martín de Riudeperes;Sant Martí de Riudeperes
Q106674660;iglesia de Santa Tecla;Santa Tecla
Q106675111;Iglesia de Santa María;Church of Saint Mary
Q106675114;Iglesia del Salvador;Church of the Saviour
Q106675115;Iglesia de San Miguel;Church of Saint Michael
Q106675112;Iglesia del Salvador;Church of the Saviour
Q1067065;Monasterio de Xenophontos;Xenophontos monastery
Q1067463;Monasterio de Koutloumoussiou;Koutloumousiou monastery
Q1067599;Chiesa della Badia di Sant'Agata;Chiesa della Badia di Sant'Agata
Q10669660;Iglesia de Skalunda;Skalunda Church
Q106685238;Iglesia de Santiago;Church of Santiago de Ligonde
Q106685253;Iglesia de San Juan;Church of San Xoán de Lodoso
Q106685342;Iglesia de San Miguel;New church of San Miguel de Esporiz
Q106685496;Iglesia de San Miguel;Church of San Miguel de Esporiz
Q106686026;Iglesia de San Félix;Church of Saint Felix
Q106686025;Iglesia de San Miguel;Church of Saint Michael
Q106686028;Iglesia de Santa María;Church of Saint Mary
Q106686070;Iglesia del Salvador;Church of the Saviour
Q106686750;Iglesia de Santa Marta;Church of Santa Marta, Astorga
Q106686775;Iglesia de San Bartolomé;Church of San Bartolomé, Astorga
Q106687065;Iglesia de San Francisco;Church of San Francisco, Astorga
Q106766586;Iglesia de Santa María;Church of Saint Mary
Q106766595;Iglesia del Salvador;Church of the Saviour
Q106766596;Iglesia de San Félix;Church of Saint Felix
Q106766992;Iglesia de San Andrés;Iglesia de San Andrés
Q106767090;Iglesia de San Juan;Church of San Xoán de Furelos
Q106767101;Iglesia de San Pedro;Iglesia de San Pedro
Q106767107;Iglesia de San Tirso;Church of Saint Thyrsus
Q106770948;Iglesia de Santa María;Church of Saint Mary
Q106770949;Capilla de Nuestra Señora del Rosario;Chapel of Our Lady of the Rosary
Q106770952;Iglesia de San Miguel;Church of Saint Michael
Q106771182;Iglesia de San Cipriano;Church of Saint Cyprian
Q106771257;iglesia de Santo Xusto da Repostería;Church of Saint Justus
Q106771472;Iglesia de San Vicente;Church of Saint Vincent
Q106771502;Iglesia de San Pedro;Church of Saint Peter
Q106772377;Ermita de Nuestra Señora de Belén;Hermitage of Nuestra Señora de Belén, Belorado
Q106772451;Iglesia de Santa María;Church of Santa María, Belorado
Q106772485;Iglesia de San Nicolás;Church of San Nicolás de Bari, Belorado
Q106772783;Iglesia de San Pedro;Church of San Pedro, Belorado
Q106773727;Ermita de la Virgen de la Peña;Ermita de la Virgen de la Peña
Q106690927;Iglesia de San Pedro;Church of San Pedro, Astorga
Q106704804;Iglesia de San Nicolás;Iglesia de San Nicolás de Bari, Molinaseca
Q106715344;Capilla de San Antonio;Chapel of Saint Anthony
Q106715350;Iglesia de San Jorge;Church of Saint George
Q106725474;Catedral metropolitana de Ibagué;Catedral de Ibagué
Q106727292;Iglesia de Santiago;Church of Saint James the Great
Q106727293;Iglesia de San Vicente;Church of Saint Vincent
Q106729264;Convento de Nuestra Señora de Jerusalén de Zaragoza;Monasterio de Nuestra Señora de Jerusalén de Zaragoza
Q106729760;Iglesia de San Lorenzo;Church of San Lourenzo de Pedraza
Q106729782;Iglesia de Santa María;Church of Santa María de Pedraza
Q106729809;Iglesia de San Miguel;Church of San Miguel de Penas
Q106731858;Iglesia de la Asunción;Church of Santa María, Cacabelos
Q106739107;Iglesia de San Miguel;Church of Saint Michael
Q106740329;Iglesia de San Julián;Church of Saint Julian
Q106742109;Iglesia de San Mamés;Church of Saint Mammet
Q106752858;Iglesia de San Cipriano;Church of San Cibrao de Pol
Q106753187;Iglesia de Santa María;Church of Santa María de Salgueiros
Q106753306;Iglesia de Santa María;Church of Saint Mary
Q106753307;Iglesia de San Miguel;Church of Saint Michael
Q106753737;Iglesia de San Salvador;Church of San Salvador de San Breixo
Q106753917;Iglesia de Santa Eufemia;Church of Santa Eufemia de Satrexas
Q106754088;Iglesia de San Andrés;Church of Santo André de Sirgal
Q106754261;Iglesia de Santa Mariña;Church of Santa Mariña de Sucastro
Q106754827;Iglesia de Santa María;Church of Santa María de Tarrío
Q106755036;Iglesia de San Cristóbal;Church of San Cristovo de Viloíde
Q106755215;Iglesia de San Pedro;Church of San Pedro de Vilanova, Monterroso
Q106755612;Iglesia de Santa María;Church of Santa María de Arada
Q106755785;Iglesia de San Salvador;Church of San Salvador de Valboa
Q106755980;Iglesia de Santa María;Church of Santa María do Bispo, Monterroso
Q106756747;Iglesia de San Martín;Church of Saint Martin
Q106756749;Iglesia de San Juan;Church of Saint John
Q106757836;Iglesia de Santo Tomás;Church of Saint Thomas
Q106757837;Iglesia de San Martín;Church of Saint Martin
Q106759343;Iglesia de San Martín;Church of San Martiño de Fente
Q106759499;Iglesia de San Cipriano;Church of San Cibrao dos Ferreiros
Q106759687;Iglesia de San Pedro;Church of San Pedro de Frameán
Q106759854;Iglesia de San Martín;Church of San Martiño de Fufín
Q106760443;Iglesia de Santiago;Church of Santiago de Lavandelo
Q106762863;Convento de la Anunciada;Monastery of the Anunciada, Villafranca del Bierzo
Q106763709;Templo de Cobán;Cobán Guatemala Temple
Q106763948;Iglesia de Santa Marina;Church of Saint Marina
Q106764404;ermita de San Fabián y San Sebastián;Ermita de San Fabián y San Sebastián, Becerril
Q106934;Catedral de Amiens;Notre-Dame d'Amiens
Q1067803;Catedral de la Santísima Trinidad de Dublín;Christ Church Cathedral, Dublin
Q1067858;Cartuja de la Transfiguración;Charterhouse of the Transfiguration
Q1067886;Cartuja de Liget;Chartreuse du Liget
Q106861824;Cruz de Piedra de la Casa del Canónigo de Santa María de Villestro;Stone Cross of Canon House of Santa María de Villestro
Q106861898;Iglesia de Santa María de Villestro;Church of Saint Mary of Villestro
Q106862234;casa rectoral de Villestro;Rectory House of Villestro
Q106869655;Iglesia de Santa María;Church of Saint Mary
Q106872242;Ermita de Santa Lucía;Chapel of Saint Lucy
Q106872241;Cruz de Piedra de la Ermita de Santa Lucía, Santiago de Compostela;Wayside Cross of Chapel of Santa Lucía, Santiago de Compostela
Q106872771;Capilla de San Paio do Monte;Chapel of San Paio do Monte
Q106872950;Iglesia de San Pedro de Fóra;Church of Saint Peter de Fóra
Q106873800;Iglesia del Carmen de Abaixo;Church of Carmen de Abajo
Q106874889;Cruz de Piedra en la Rúa Castrón Douro, Santiago de Compostela;Wayside Cross at Castrón Douro street, Santiago de Compostela
Q106874984;Iglesia de San Mamés;Church of Saint Mammet
Q106875127;Cruceiro Campo do Gaio;Cruceiro Campo do Gaio
Q106878565;Iglesia del Evangelio (Jiangyou);Gospel Church, Jiangyou
Q106884973;Cruz de Piedra en la Plaza de San Fiz de Solovio, Santiago de Compostela;Wayside Cross at San Fiz de Solovio square, Santiago de Compostela
Q106888015;Cruz de Piedra en Rúa Vista Alegre, Santiago de Compostela;Wayside Cross at Rúa Vista Alegre, Santiago de Compostela
Q106888777;Iglesia de San Julián;Church of Saint Julian
Q106889894;Iglesia del Evangelio;Gospel Church
Q106898202;Iglesia de San Martín;Church of Saint Martin
Q106898201;Iglesia de Santa María;Church of Saint Mary
Q106899691;Cruz de Piedra en Figueiras, Santiago de Compostela;Wayside cross in Figueiras, Santiago de Compostela
Q106899688;Iglesia de San Juan;Church of Saint John
Q106899689;Ermita de Lamascal, Fecha, Santiago de Compostela;Chapel of Lamascal, Fecha, Santiago de Compostela
Q1067891;Cartuja de la Verne;Chartreuse de la Verne
Q1068131;Iglesia de San Moisès (Venecia);San Moisè
Q106774275;Capilla de San Roque;Hermitage of San Roque, Melide
Q106774283;Iglesia de Santiago Apóstol;Church of Santiago Apóstol, Villafranca Montes de Oca
Q106774348;Convento del Santo Espíritu de Melide;Church of San Pedro de Melide
Q106774422;Iglesia de Santa María;Church of Santa María de Melide
Q106774453;Iglesia de San Martín;Church of San Martiño de Moldes
Q106774541;Iglesia de San Vicente;Church of San Vicente de Vitiriz
Q106775073;Iglesia de Santa Leocadia;Church of Santa Locaia de Branzá
Q106775637;Ermita de Valdefuentes;Ermita de Valdefuentes
Q106775660;Iglesia de San Pedro;Church of San Pedro de Lema
Q106775712;Iglesia de San Pedro;Igrexa da Mella, Arzúa
Q106781978;Iglesia de Santa Eulalia;Church of Santaia de Arca
Q106782834;Crucero de Gonzar;Wayside cross in Gonzar
Q106782885;Iglesia de Santa María;Church of Santa María de Gonzar, O Pino
Q106782969;Iglesia de San Julián;Church of San Xiao de Lardeiros
Q106783018;Crucero de Pereira;Wayside crosses in Pereira
Q106783044;Iglesia de San Miguel;Church of San Miguel de Pereira
Q106783074;Iglesia de San Vicente;Church of San Vicenzo do Pino
Q106900415;Ermita de A Uceira;Chapel of A Uceira
Q106900416;Ermita de Nuestra Señora de Belén;Chapel of Our Lady of Bethlehem
Q106901411;Cruz de piedro junto al Camiño Real de Piñeiro;Wayside Cross by Camiño Real de Piñeiro
Q106901418;Iglesia de San Cristóbal, O Eixo;Church of Saint Christopher, O Eixo
Q106904412;Monasterio de Santa María de Cavarrosa;Monasterio de Santa María de Cavarrosa
Q106908180;Palacio Arzobispal de Burgos;Palacio Arzobispal de Burgos
Q106916343;Iglesia de Santa María;Church of Saint Mary
Q106916341;Cruz de Piedra frente a la Iglesia de Santa María, Cesar, Santiago de Compostela;Wayside Cross of Saint Mary Church, Cesar, Santiago de Compostela
Q106916414;Iglesia de San Julián;Church of Saint Julian, O Carballal, Santiago de Compostela
Q106916523;Iglesia de San Pedro;Church of Saint Peter
Q106916529;Iglesia de Santa María;Church of Saint Mary, Verdía, Santiago de Compostela
Q106916913;Cruz de Piedra en Arines, Santiago de Compostela;Wayside Cross in Aríns, Santiago de Compostela
Q106916916;Cruz de Piedra de la Casa de la Torre Blanca;Wayside Cross of A Casa Da Torre Branca
Q106922411;Capilla de Santas Mariñas;Chapel de Santas Mariñas
Q106922413;Capilla de Pastoriza;Chapel of Pastoriza
Q106924084;Cruz de Piedra de Lamas de Abade;Wayside Cross of Lamas de Abade
Q106926235;Iglesia de María Santísima Asunta al Cielo;Church of Maria Santissima Assunta in Cielo (Miano)
Q106926361;iglesia de la Trinidad (Langzhong);Trinity Church, Langzhong
Q106936971;Iglesia de San Miguel dos Agros;Church of Saint Michael dos Agros
Q106940602;Capilla del Cristo de la Iglesia de San Miguel dos Agros;Christ's Chapel in the Church of Saint Michael dos Agros
Q106940603;Capilla Gótica de la Iglesia de San Miguel dos Agros;Gothic Chapel in the Church of Saint Michael dos Agros
Q106840233;Ermita de Nuestra Señora de las Angustias, Agualada;Chapel of Our Lady of Sorrows, Agualada
Q106840442;Peirón en el Cementerio de Nemenzo;Wayside cross in the Cemetery of Nemenzo
Q106840443;Iglesia de Santa Cristina;Church of Saint Christine
Q106843030;St. Peter;St. Peter
Q106843116;cruz;wayside cross
Q106843473;cruz;wayside cross
Q106847199;iglesia del Evangelio;Gospel Church
Q106860598;Iglesia de Santa María;Church of Saint Mary
Q106783717;cruz;wayside cross
Q106784016;cruz;wayside cross
Q106786152;Iglesia de San Miguel Arcángel;Church of San Miguel Arcángel
Q106806981;Iglesia de San Miguel Arcángel;Church of Saint Michael the Archangel, Villacienzo
Q106808036;Iglesia de Nuestra Señora de la Asunción, Honrubia;Church of Our Lady of the Assumption, Honrubia
Q106810699;Cruz de Trefleher;Cross of Trefleher
Q106811276;cruz;wayside cross
Q106812090;cruz;wayside cross
Q106822417;Iglesia del Evangelio;Gospel Church
Q106823569;iglesia de Nuestra Señora de la Asunción;Iglesia de Nuestra Señora de la Asunción, Lerín
Q106824101;Iglesia de Santo Domingo;Church of Santo Domingo, Castrojeriz
Q106824638;Iglesia de San Pedro de Alcántra, Pueblonuevo de Miramontes;Church of Saint Peter of Alcántra, Pueblonuevo de Miramontes
Q106836662;Kenshō-ji;Kenshō-ji
Q106839655;Iglesia de San Cayetano, Santiago de Compostela;Chapel of Saint Cajetan, Santiago de Compostela
Q106839937;Cruz de Término del Sar;Wayside cross of Sar
Q106840049;Iglesia de San Vicente, Marantes;Church of Saint Vicent, Marantes
Q1069665;iglesia de Santa Felicita;Santa Felicita
Q1069807;iglesia de Santa María de las Blanquernas;Church of St. Mary of Blachernae
Q1070201;Cheraman Juma Masjid;Cheraman Juma Masjid
Q1070228;Templo Lingyin;Lingyin Temple
Q1070863;Kōfuku-ji;Kōfuku-ji
Q1071570;basílica de san Ambrosio;Basilica of Sant'Ambrogio
Q1071768;iglesia de Santa Maria della Luce;Santa Maria della Luce
Q1071998;Chicago Temple Building;Chicago Temple Building
Q1072500;iglesia de San Gregorio Papa;San Gregorio papa
Q1072725;Catedral de Tórshavn;Tórshavn Cathedral
Q1073495;Catedral de Santa María de Cagliari;Cagliari Cathedral
Q107451579;Colegio de Doña María de Aragón;Colegio de Doña María de Aragón
Q107474545;cruz;wayside cross
Q107485724;Iglesia del Buen Pastor (Iquique);Iglesia del Buen Pastor, Iquique
Q107508965;Ermita de San Juan Lorenzo;Ermita de San Juan Lorenzo
Q107508975;Ermita de la Virgen de Atocha;hermitage of Our Lady of Atocha
Q107509343;San Valentín (Ulm);Valentinskapelle
Q107157590;Convento de San Agustín;Convent of San Agustín, Haro
Q107167690;Santuario Virgen del Rosario de San Nicolás;Santuario Virgen del Rosario de San Nicolás
Q107182075;Croix Cartier;Croix Cartier
Q107205157;Iglesia de San Julián;Church of Saint Julian, Las Ventas de San Julián
Q107206673;Iglesia parroquial de Nuestra Señora del Olmo;Iglesia de Nuestra Señora del Olmo, Ceclavín
Q107208779;Cruz del Río;Cruz del Río, Salamanca
Q107213170;Iglesia Parroquial del Santo Cristo de Cabrilla;Iglesia de Lújar
Q107213221;Iglesia parroquial del Dulce Nombre del Niño Jesús;Iglesia de Yegen
Q107246917;chiesa dello Spirito Santo;Spirito Santo Church
Q107261999;Ermita de San Juan Bautista;Chapel of Saint John the Baptist in Ahillas
Q107283197;Iglesia de San Lorenzo Mártir;San Lorenzo Martire
Q107285987;Iglesia de la Santa Cruz del Voto;Iglesia de la Santa Cruz del Voto, Canjáyar
Q107294943;ermita de San Salvador;Ermita de San Salvador
Q107301285;Santi Pietro e Paolo;Santi Pietro e Paolo, detta San Pieretto
Q107302754;Iglesia Santa Ana (San Juan);Church of St. Anne
Q107307721;Ermita de San Juan de Gaztelugatxe;San Juan de Gaztelugatxe hermitage
Q107314116;yacimiento arqueológico de San Casciano dei Bagni;San Casciano archaeological excavations
Q107315797;Iglesia de la Asunción de Nuestra Señora (Trasobares);Church of the Assumption of Our Lady
Q107326656;Capilla familiar del Cortijo Marín de Burgos;Capilla familiar del Cortijo Marín de Burgos
Q107326729;Mezquita Sidi Guariach;Sidi Guariach mosque
Q107329042;Mezquita Habús;mosque Habús
Q107361117;Iglesia del monte Bokor;Bokor church
Q107363135;Dzong Ta;Ta Dzong
Q107369131;Iglesia parroquial de la Purísima Concepción, Cárdenas;Church of the Immaculate Conception, Cardenas
Q107379278;Monasterio de Santa Cruz de Valcárcel;Monasterio de Santa Cruz de Valcárcel
Q107392289;Real Seminario de Nobles de Calatayud;Royal Seminary of Nobles of Calatayud
Q107393319;Iglesia Luterana El Redentor;Lutheran Church of the Redeemer
Q107401766;Capilla de la Virgen de los Dolores;Capilla de Nuestra Señora de los Dolores del Puente de San Francisco
Q107414036;edicola mariana;edicola mariana
Q10701691;iglesia de la Trinidad;Trinity Church
Q10718287;iglesia de Västra Karup;Västra Karup Church
Q10749403;Monasterio Koporin;Koporin Monastery
Q10751359;Templo de Apolo;Temple of Apollo in Delphi
Q106947280;Iglesia de San José Obrero;Iglesia de San José Obrero
Q106953355;Tesoro de los gelanos;Treasury of Gela
Q106953399;Tesoro de los siracusanos;Syracusan Treasury
Q106956826;Tesoro de los epidamnios;Epidamnian Treasury III
Q106956846;Tesoro de los bizantinos;Byzantine Treasury (IV)
Q106956847;Tesoro de los selinuntios;Selinuntine Treasury (IX)
Q106956850;Tesoro sin nombre;Olympia Treasury VII
Q106956848;Tesoro de los sibaritas;Sybarite Treasury (V)
Q106956849;Tesoro de los cireneos (Olimpia);Cyrenaean Treasury (VI)
Q106957989;Iglesia de Santo Domingo de Bonaval;Church of Saint Dominic of Bonaval
Q107133641;Ermita de San Sebastián;Ermita de San Sebastián, Lanjarón
Q107140569;Sant Joan de les Pedreres;Sant Joan de les Pedreres
Q107142498;Iglesia de San Martín de Tours;San Martín
Q106959591;iglesia Nuestra Señora de la Altagracia;Nuestra Señora de la Altagracia church
Q106960946;cruz;wayside cross
Q106963404;Castro;Castro
Q106978978;Iglesia de San Martín Obispo;Church of Saint Martin Bishop, Cortes
Q106979075;Iglesia de El Salvador;Church of El Salvador, Villatoro
